in s,C1 in V,C2 in V
-4.05624E-02,1.68130E+01,1.60742E+01
-4.05612E-02,1.68521E+01,1.60742E+01
-4.05600E-02,1.68326E+01,1.60352E+01
-4.05588E-02,1.68521E+01,1.59570E+01
-4.05576E-02,1.68716E+01,1.59961E+01
-4.05564E-02,1.69107E+01,1.58789E+01
-4.05552E-02,1.67935E+01,1.59180E+01
-4.05540E-02,1.68326E+01,1.59570E+01
-4.05528E-02,1.68130E+01,1.59570E+01
-4.05516E-02,1.68716E+01,1.58789E+01
-4.05504E-02,1.68521E+01,1.60742E+01
-4.05492E-02,1.68521E+01,1.59570E+01
-4.05480E-02,1.68716E+01,1.59961E+01
-4.05468E-02,1.68521E+01,1.59570E+01
-4.05456E-02,1.69107E+01,1.58789E+01
-4.05444E-02,1.68326E+01,1.59180E+01
-4.05432E-02,1.68326E+01,1.57617E+01
-4.05420E-02,1.68521E+01,1.58398E+01
-4.05408E-02,1.68130E+01,1.58789E+01
-4.05396E-02,1.68130E+01,1.58789E+01
-4.05384E-02,1.68326E+01,1.60352E+01
-4.05372E-02,1.68912E+01,1.59570E+01
-4.05360E-02,1.68130E+01,1.59570E+01
-4.05348E-02,1.68521E+01,1.59570E+01
-4.05336E-02,1.68521E+01,1.58789E+01
-4.05324E-02,1.68130E+01,1.59180E+01
-4.05312E-02,1.68521E+01,1.58789E+01
-4.05300E-02,1.68521E+01,1.58789E+01
-4.05288E-02,1.68521E+01,1.59180E+01
-4.05276E-02,1.68912E+01,1.59961E+01
-4.05264E-02,1.68130E+01,1.60352E+01
-4.05252E-02,1.68912E+01,1.59961E+01
-4.05240E-02,1.68130E+01,1.59180E+01
-4.05228E-02,1.68912E+01,1.60742E+01
-4.05216E-02,1.68716E+01,1.59180E+01
-4.05204E-02,1.68716E+01,1.59961E+01
-4.05192E-02,1.68326E+01,1.60742E+01
-4.05180E-02,1.69107E+01,1.59570E+01
-4.05168E-02,1.68326E+01,1.59570E+01
-4.05156E-02,1.68130E+01,1.58398E+01
-4.05144E-02,1.68912E+01,1.58398E+01
-4.05132E-02,1.68716E+01,1.57617E+01
-4.05120E-02,1.68521E+01,1.59180E+01
-4.05108E-02,1.68716E+01,1.58789E+01
-4.05096E-02,1.68326E+01,1.58789E+01
-4.05084E-02,1.68716E+01,1.59570E+01
-4.05072E-02,1.68716E+01,1.59961E+01
-4.05060E-02,1.68326E+01,1.59961E+01
-4.05048E-02,1.68130E+01,1.58789E+01
-4.05036E-02,1.68130E+01,1.59570E+01
-4.05024E-02,1.68326E+01,1.59570E+01
-4.05012E-02,1.68912E+01,1.58398E+01
-4.05000E-02,1.68521E+01,1.59180E+01
-4.04988E-02,1.68716E+01,1.58008E+01
-4.04976E-02,1.68326E+01,1.59570E+01
-4.04964E-02,1.68716E+01,1.59961E+01
-4.04952E-02,1.68326E+01,1.59570E+01
-4.04940E-02,1.68326E+01,1.60352E+01
-4.04928E-02,1.68716E+01,1.59180E+01
-4.04916E-02,1.68912E+01,1.58789E+01
-4.04904E-02,1.68130E+01,1.59570E+01
-4.04892E-02,1.68912E+01,1.59570E+01
-4.04880E-02,1.68521E+01,1.60352E+01
-4.04868E-02,1.68716E+01,1.59180E+01
-4.04856E-02,1.68521E+01,1.58789E+01
-4.04844E-02,1.69302E+01,1.58398E+01
-4.04832E-02,1.68130E+01,1.59570E+01
-4.04820E-02,1.68912E+01,1.58398E+01
-4.04808E-02,1.68716E+01,1.58789E+01
-4.04796E-02,1.68130E+01,1.59961E+01
-4.04784E-02,1.68521E+01,1.59570E+01
-4.04772E-02,1.68912E+01,1.59180E+01
-4.04760E-02,1.68130E+01,1.59961E+01
-4.04748E-02,1.68912E+01,1.59570E+01
-4.04736E-02,1.68130E+01,1.59570E+01
-4.04724E-02,1.68912E+01,1.60352E+01
-4.04712E-02,1.68716E+01,1.59961E+01
-4.04700E-02,1.68912E+01,1.59961E+01
-4.04688E-02,1.68326E+01,1.59961E+01
-4.04676E-02,1.68716E+01,1.59961E+01
-4.04664E-02,1.68912E+01,1.59961E+01
-4.04652E-02,1.68716E+01,1.58398E+01
-4.04640E-02,1.68130E+01,1.58398E+01
-4.04628E-02,1.68912E+01,1.58008E+01
-4.04616E-02,1.68716E+01,1.58789E+01
-4.04604E-02,1.68716E+01,1.58398E+01
-4.04592E-02,1.68521E+01,1.59570E+01
-4.04580E-02,1.69107E+01,1.59961E+01
-4.04568E-02,1.67740E+01,1.58789E+01
-4.04556E-02,1.68716E+01,1.59570E+01
-4.04544E-02,1.68130E+01,1.59180E+01
-4.04532E-02,1.68912E+01,1.59570E+01
-4.04520E-02,1.67740E+01,1.59180E+01
-4.04508E-02,1.69107E+01,1.59180E+01
-4.04496E-02,1.68326E+01,1.59180E+01
-4.04484E-02,1.68521E+01,1.58398E+01
-4.04472E-02,1.68326E+01,1.59570E+01
-4.04460E-02,1.69302E+01,1.58008E+01
-4.04448E-02,1.67935E+01,1.59180E+01
-4.04436E-02,1.68912E+01,1.58398E+01
-4.04424E-02,1.68521E+01,1.59180E+01
-4.04412E-02,1.68716E+01,1.58398E+01
-4.04400E-02,1.68326E+01,1.59570E+01
-4.04388E-02,1.68326E+01,1.58398E+01
-4.04376E-02,1.68716E+01,1.59180E+01
-4.04364E-02,1.68912E+01,1.59570E+01
-4.04352E-02,1.68130E+01,1.59961E+01
-4.04340E-02,1.68521E+01,1.58398E+01
-4.04328E-02,1.68130E+01,1.58398E+01
-4.04316E-02,1.69302E+01,1.59961E+01
-4.04304E-02,1.68521E+01,1.59180E+01
-4.04292E-02,1.68326E+01,1.59570E+01
-4.04280E-02,1.68326E+01,1.59570E+01
-4.04268E-02,1.68521E+01,1.58398E+01
-4.04256E-02,1.68521E+01,1.59570E+01
-4.04244E-02,1.69302E+01,1.59570E+01
-4.04232E-02,1.68130E+01,1.59570E+01
-4.04220E-02,1.68912E+01,1.59180E+01
-4.04208E-02,1.68130E+01,1.59961E+01
-4.04196E-02,1.68912E+01,1.58398E+01
-4.04184E-02,1.68326E+01,1.58789E+01
-4.04172E-02,1.68326E+01,1.58789E+01
-4.04160E-02,1.68912E+01,1.59570E+01
-4.04148E-02,1.69498E+01,1.59180E+01
-4.04136E-02,1.68912E+01,1.60742E+01
-4.04124E-02,1.68326E+01,1.57617E+01
-4.04112E-02,1.68130E+01,1.59570E+01
-4.04100E-02,1.68326E+01,1.59961E+01
-4.04088E-02,1.68521E+01,1.60352E+01
-4.04076E-02,1.68521E+01,1.59961E+01
-4.04064E-02,1.68521E+01,1.58789E+01
-4.04052E-02,1.68716E+01,1.59180E+01
-4.04040E-02,1.68326E+01,1.58789E+01
-4.04028E-02,1.68326E+01,1.59570E+01
-4.04016E-02,1.68716E+01,1.58398E+01
-4.04004E-02,1.68326E+01,1.59180E+01
-4.03992E-02,1.68716E+01,1.59961E+01
-4.03980E-02,1.68716E+01,1.59570E+01
-4.03968E-02,1.67935E+01,1.58789E+01
-4.03956E-02,1.68912E+01,1.59961E+01
-4.03944E-02,1.68521E+01,1.59570E+01
-4.03932E-02,1.68130E+01,1.58398E+01
-4.03920E-02,1.68326E+01,1.58398E+01
-4.03908E-02,1.68521E+01,1.59570E+01
-4.03896E-02,1.68716E+01,1.58398E+01
-4.03884E-02,1.68716E+01,1.59570E+01
-4.03872E-02,1.68130E+01,1.59180E+01
-4.03860E-02,1.69302E+01,1.59961E+01
-4.03848E-02,1.68521E+01,1.59180E+01
-4.03836E-02,1.68912E+01,1.58789E+01
-4.03824E-02,1.68130E+01,1.60352E+01
-4.03812E-02,1.68716E+01,1.58789E+01
-4.03800E-02,1.68912E+01,1.58789E+01
-4.03788E-02,1.68912E+01,1.59570E+01
-4.03776E-02,1.68130E+01,1.59180E+01
-4.03764E-02,1.68912E+01,1.59570E+01
-4.03752E-02,1.68130E+01,1.58789E+01
-4.03740E-02,1.69302E+01,1.57617E+01
-4.03728E-02,1.68716E+01,1.59180E+01
-4.03716E-02,1.68912E+01,1.58398E+01
-4.03704E-02,1.68716E+01,1.58398E+01
-4.03692E-02,1.68326E+01,1.58789E+01
-4.03680E-02,1.68326E+01,1.59180E+01
-4.03668E-02,1.68326E+01,1.59570E+01
-4.03656E-02,1.68521E+01,1.59180E+01
-4.03644E-02,1.68326E+01,1.59180E+01
-4.03632E-02,1.68521E+01,1.59570E+01
-4.03620E-02,1.68912E+01,1.59570E+01
-4.03608E-02,1.68130E+01,1.59180E+01
-4.03596E-02,1.69107E+01,1.59570E+01
-4.03584E-02,1.67935E+01,1.58789E+01
-4.03572E-02,1.69107E+01,1.59180E+01
-4.03560E-02,1.68130E+01,1.58398E+01
-4.03548E-02,1.68521E+01,1.59961E+01
-4.03536E-02,1.68130E+01,1.59180E+01
-4.03524E-02,1.68912E+01,1.58398E+01
-4.03512E-02,1.68130E+01,1.59180E+01
-4.03500E-02,1.68521E+01,1.59570E+01
-4.03488E-02,1.68912E+01,1.58008E+01
-4.03476E-02,1.68521E+01,1.59180E+01
-4.03464E-02,1.68521E+01,1.58398E+01
-4.03452E-02,1.69107E+01,1.58398E+01
-4.03440E-02,1.68912E+01,1.57617E+01
-4.03428E-02,1.68912E+01,1.59180E+01
-4.03416E-02,1.68912E+01,1.59570E+01
-4.03404E-02,1.68912E+01,1.58789E+01
-4.03392E-02,1.68521E+01,1.59570E+01
-4.03380E-02,1.68912E+01,1.57617E+01
-4.03368E-02,1.68326E+01,1.59570E+01
-4.03356E-02,1.68912E+01,1.58789E+01
-4.03344E-02,1.68326E+01,1.58398E+01
-4.03332E-02,1.69107E+01,1.59570E+01
-4.03320E-02,1.68130E+01,1.58398E+01
-4.03308E-02,1.68912E+01,1.59570E+01
-4.03296E-02,1.68326E+01,1.58398E+01
-4.03284E-02,1.68912E+01,1.58008E+01
-4.03272E-02,1.68716E+01,1.58789E+01
-4.03260E-02,1.68912E+01,1.58008E+01
-4.03248E-02,1.68326E+01,1.58398E+01
-4.03236E-02,1.68326E+01,1.58008E+01
-4.03224E-02,1.68326E+01,1.57227E+01
-4.03212E-02,1.68716E+01,1.58398E+01
-4.03200E-02,1.68130E+01,1.56836E+01
-4.03188E-02,1.68716E+01,1.58398E+01
-4.03176E-02,1.68130E+01,1.59570E+01
-4.03164E-02,1.68326E+01,1.58398E+01
-4.03152E-02,1.68716E+01,1.57617E+01
-4.03140E-02,1.68912E+01,1.56445E+01
-4.03128E-02,1.68716E+01,1.53320E+01
-4.03116E-02,1.68521E+01,1.51758E+01
-4.03104E-02,1.68912E+01,1.51367E+01
-4.03092E-02,1.69302E+01,1.49805E+01
-4.03080E-02,1.68716E+01,1.50977E+01
-4.03068E-02,1.68521E+01,1.50195E+01
-4.03056E-02,1.68521E+01,1.51367E+01
-4.03044E-02,1.68130E+01,1.54102E+01
-4.03032E-02,1.68130E+01,1.54102E+01
-4.03020E-02,1.68716E+01,1.54492E+01
-4.03008E-02,1.68326E+01,1.56836E+01
-4.02996E-02,1.68912E+01,1.58008E+01
-4.02984E-02,1.68130E+01,1.58398E+01
-4.02972E-02,1.68912E+01,1.59961E+01
-4.02960E-02,1.68716E+01,1.59570E+01
-4.02948E-02,1.68912E+01,1.57227E+01
-4.02936E-02,1.68130E+01,1.58398E+01
-4.02924E-02,1.68716E+01,1.59180E+01
-4.02912E-02,1.68716E+01,1.62305E+01
-4.02900E-02,1.68716E+01,1.63477E+01
-4.02888E-02,1.68521E+01,1.63867E+01
-4.02876E-02,1.68130E+01,1.64648E+01
-4.02864E-02,1.68521E+01,1.62695E+01
-4.02852E-02,1.68326E+01,1.61914E+01
-4.02840E-02,1.67740E+01,1.58398E+01
-4.02828E-02,1.68521E+01,1.58398E+01
-4.02816E-02,1.68521E+01,1.56836E+01
-4.02804E-02,1.69498E+01,1.55664E+01
-4.02792E-02,1.68326E+01,1.56445E+01
-4.02780E-02,1.68521E+01,1.56445E+01
-4.02768E-02,1.68716E+01,1.57227E+01
-4.02756E-02,1.68912E+01,1.56836E+01
-4.02744E-02,1.68912E+01,1.56445E+01
-4.02732E-02,1.68912E+01,1.56445E+01
-4.02720E-02,1.68326E+01,1.56836E+01
-4.02708E-02,1.68130E+01,1.58008E+01
-4.02696E-02,1.68130E+01,1.56055E+01
-4.02684E-02,1.68716E+01,1.56836E+01
-4.02672E-02,1.68130E+01,1.57227E+01
-4.02660E-02,1.68912E+01,1.56836E+01
-4.02648E-02,1.68521E+01,1.56836E+01
-4.02636E-02,1.69107E+01,1.55664E+01
-4.02624E-02,1.68521E+01,1.53711E+01
-4.02612E-02,1.69107E+01,1.53711E+01
-4.02600E-02,1.68716E+01,1.50977E+01
-4.02588E-02,1.68521E+01,1.50195E+01
-4.02576E-02,1.68326E+01,1.50977E+01
-4.02564E-02,1.68912E+01,1.51367E+01
-4.02552E-02,1.68521E+01,1.52930E+01
-4.02540E-02,1.68326E+01,1.55664E+01
-4.02528E-02,1.67740E+01,1.57227E+01
-4.02516E-02,1.69302E+01,1.58398E+01
-4.02504E-02,1.68716E+01,1.59570E+01
-4.02492E-02,1.68716E+01,1.59570E+01
-4.02480E-02,1.68912E+01,1.59961E+01
-4.02468E-02,1.68912E+01,1.58398E+01
-4.02456E-02,1.68521E+01,1.57617E+01
-4.02444E-02,1.69107E+01,1.56445E+01
-4.02432E-02,1.68521E+01,1.56836E+01
-4.02420E-02,1.68912E+01,1.56445E+01
-4.02408E-02,1.68716E+01,1.55664E+01
-4.02396E-02,1.69302E+01,1.54883E+01
-4.02384E-02,1.68521E+01,1.55664E+01
-4.02372E-02,1.68716E+01,1.54492E+01
-4.02360E-02,1.68326E+01,1.54102E+01
-4.02348E-02,1.69302E+01,1.52930E+01
-4.02336E-02,1.68521E+01,1.51367E+01
-4.02324E-02,1.68716E+01,1.51758E+01
-4.02312E-02,1.68326E+01,1.51367E+01
-4.02300E-02,1.68521E+01,1.52148E+01
-4.02288E-02,1.68521E+01,1.51758E+01
-4.02276E-02,1.69302E+01,1.51758E+01
-4.02264E-02,1.68326E+01,1.54102E+01
-4.02252E-02,1.68716E+01,1.54102E+01
-4.02240E-02,1.68716E+01,1.56055E+01
-4.02228E-02,1.68521E+01,1.57617E+01
-4.02216E-02,1.68521E+01,1.57617E+01
-4.02204E-02,1.68716E+01,1.58008E+01
-4.02192E-02,1.68130E+01,1.58789E+01
-4.02180E-02,1.68716E+01,1.56836E+01
-4.02168E-02,1.68326E+01,1.54492E+01
-4.02156E-02,1.68912E+01,1.53711E+01
-4.02144E-02,1.67935E+01,1.54102E+01
-4.02132E-02,1.68326E+01,1.54883E+01
-4.02120E-02,1.67740E+01,1.54492E+01
-4.02108E-02,1.69107E+01,1.54102E+01
-4.02096E-02,1.68521E+01,1.52930E+01
-4.02084E-02,1.68716E+01,1.54102E+01
-4.02072E-02,1.68130E+01,1.53320E+01
-4.02060E-02,1.68912E+01,1.52539E+01
-4.02048E-02,1.67935E+01,1.51367E+01
-4.02036E-02,1.69498E+01,1.50586E+01
-4.02024E-02,1.68716E+01,1.48242E+01
-4.02012E-02,1.68912E+01,1.47070E+01
-4.02000E-02,1.68326E+01,1.47070E+01
-4.01988E-02,1.69498E+01,1.47852E+01
-4.01976E-02,1.68521E+01,1.49805E+01
-4.01964E-02,1.68521E+01,1.49805E+01
-4.01952E-02,1.68716E+01,1.50586E+01
-4.01940E-02,1.69302E+01,1.48242E+01
-4.01928E-02,1.68716E+01,1.47070E+01
-4.01916E-02,1.68912E+01,1.43945E+01
-4.01904E-02,1.68521E+01,1.44336E+01
-4.01892E-02,1.69302E+01,1.44727E+01
-4.01880E-02,1.68326E+01,1.44336E+01
-4.01868E-02,1.69302E+01,1.43555E+01
-4.01856E-02,1.68912E+01,1.46680E+01
-4.01844E-02,1.69302E+01,1.47461E+01
-4.01832E-02,1.68521E+01,1.48242E+01
-4.01820E-02,1.69107E+01,1.48633E+01
-4.01808E-02,1.68521E+01,1.49023E+01
-4.01796E-02,1.69107E+01,1.49023E+01
-4.01784E-02,1.68912E+01,1.49805E+01
-4.01772E-02,1.69302E+01,1.50195E+01
-4.01760E-02,1.69302E+01,1.52539E+01
-4.01748E-02,1.68326E+01,1.51758E+01
-4.01736E-02,1.68521E+01,1.50977E+01
-4.01724E-02,1.69107E+01,1.50586E+01
-4.01712E-02,1.69107E+01,1.48242E+01
-4.01700E-02,1.68716E+01,1.47852E+01
-4.01688E-02,1.68716E+01,1.47852E+01
-4.01676E-02,1.68716E+01,1.49414E+01
-4.01664E-02,1.69107E+01,1.49023E+01
-4.01652E-02,1.68716E+01,1.49805E+01
-4.01640E-02,1.68716E+01,1.51367E+01
-4.01628E-02,1.69107E+01,1.50195E+01
-4.01616E-02,1.68521E+01,1.50586E+01
-4.01604E-02,1.68912E+01,1.50586E+01
-4.01592E-02,1.68716E+01,1.49805E+01
-4.01580E-02,1.68912E+01,1.51367E+01
-4.01568E-02,1.68326E+01,1.49805E+01
-4.01556E-02,1.68521E+01,1.49414E+01
-4.01544E-02,1.68521E+01,1.49805E+01
-4.01532E-02,1.68912E+01,1.51758E+01
-4.01520E-02,1.68130E+01,1.52148E+01
-4.01508E-02,1.69107E+01,1.54102E+01
-4.01496E-02,1.68521E+01,1.54102E+01
-4.01484E-02,1.68912E+01,1.54492E+01
-4.01472E-02,1.68716E+01,1.52930E+01
-4.01460E-02,1.68716E+01,1.52539E+01
-4.01448E-02,1.69107E+01,1.53320E+01
-4.01436E-02,1.69107E+01,1.52930E+01
-4.01424E-02,1.68326E+01,1.51367E+01
-4.01412E-02,1.68521E+01,1.50586E+01
-4.01400E-02,1.68326E+01,1.50195E+01
-4.01388E-02,1.68521E+01,1.50977E+01
-4.01376E-02,1.68912E+01,1.50195E+01
-4.01364E-02,1.68912E+01,1.48633E+01
-4.01352E-02,1.69107E+01,1.49805E+01
-4.01340E-02,1.68521E+01,1.50977E+01
-4.01328E-02,1.68912E+01,1.49414E+01
-4.01316E-02,1.68912E+01,1.49023E+01
-4.01304E-02,1.68521E+01,1.49805E+01
-4.01292E-02,1.68521E+01,1.47461E+01
-4.01280E-02,1.68716E+01,1.49023E+01
-4.01268E-02,1.68130E+01,1.48633E+01
-4.01256E-02,1.68521E+01,1.49805E+01
-4.01244E-02,1.69302E+01,1.50977E+01
-4.01232E-02,1.68521E+01,1.50586E+01
-4.01220E-02,1.68912E+01,1.50195E+01
-4.01208E-02,1.68716E+01,1.50586E+01
-4.01196E-02,1.69302E+01,1.50586E+01
-4.01184E-02,1.68521E+01,1.49805E+01
-4.01172E-02,1.68912E+01,1.49414E+01
-4.01160E-02,1.68326E+01,1.49805E+01
-4.01148E-02,1.68912E+01,1.52148E+01
-4.01136E-02,1.68521E+01,1.50977E+01
-4.01124E-02,1.69302E+01,1.51367E+01
-4.01112E-02,1.68130E+01,1.51367E+01
-4.01100E-02,1.68912E+01,1.51367E+01
-4.01088E-02,1.68326E+01,1.52148E+01
-4.01076E-02,1.68521E+01,1.50586E+01
-4.01064E-02,1.68326E+01,1.50195E+01
-4.01052E-02,1.68912E+01,1.50586E+01
-4.01040E-02,1.68716E+01,1.50977E+01
-4.01028E-02,1.68716E+01,1.50586E+01
-4.01016E-02,1.68326E+01,1.52930E+01
-4.01004E-02,1.68521E+01,1.53711E+01
-4.00992E-02,1.68716E+01,1.53320E+01
-4.00980E-02,1.69302E+01,1.53320E+01
-4.00968E-02,1.69498E+01,1.51367E+01
-4.00956E-02,1.68912E+01,1.52148E+01
-4.00944E-02,1.68912E+01,1.50977E+01
-4.00932E-02,1.69498E+01,1.52148E+01
-4.00920E-02,1.68716E+01,1.51367E+01
-4.00908E-02,1.68716E+01,1.50977E+01
-4.00896E-02,1.68912E+01,1.50977E+01
-4.00884E-02,1.69107E+01,1.51367E+01
-4.00872E-02,1.68716E+01,1.52539E+01
-4.00860E-02,1.68326E+01,1.51367E+01
-4.00848E-02,1.68326E+01,1.52930E+01
-4.00836E-02,1.68912E+01,1.51758E+01
-4.00824E-02,1.68716E+01,1.50977E+01
-4.00812E-02,1.68912E+01,1.50977E+01
-4.00800E-02,1.68326E+01,1.49414E+01
-4.00788E-02,1.69302E+01,1.49805E+01
-4.00776E-02,1.69107E+01,1.49805E+01
-4.00764E-02,1.69107E+01,1.51758E+01
-4.00752E-02,1.68521E+01,1.51758E+01
-4.00740E-02,1.69498E+01,1.52539E+01
-4.00728E-02,1.68326E+01,1.53320E+01
-4.00716E-02,1.68912E+01,1.53320E+01
-4.00704E-02,1.68326E+01,1.53711E+01
-4.00692E-02,1.68326E+01,1.53711E+01
-4.00680E-02,1.68716E+01,1.54492E+01
-4.00668E-02,1.68716E+01,1.54492E+01
-4.00656E-02,1.68521E+01,1.56055E+01
-4.00644E-02,1.68521E+01,1.56055E+01
-4.00632E-02,1.68521E+01,1.58008E+01
-4.00620E-02,1.68912E+01,1.57227E+01
-4.00608E-02,1.68716E+01,1.55664E+01
-4.00596E-02,1.69107E+01,1.54492E+01
-4.00584E-02,1.68326E+01,1.54883E+01
-4.00572E-02,1.68716E+01,1.54492E+01
-4.00560E-02,1.68912E+01,1.56055E+01
-4.00548E-02,1.69107E+01,1.57617E+01
-4.00536E-02,1.68326E+01,1.57617E+01
-4.00524E-02,1.69302E+01,1.55664E+01
-4.00512E-02,1.69107E+01,1.55664E+01
-4.00500E-02,1.68716E+01,1.55273E+01
-4.00488E-02,1.68912E+01,1.54102E+01
-4.00476E-02,1.68326E+01,1.52930E+01
-4.00464E-02,1.68716E+01,1.51758E+01
-4.00452E-02,1.69498E+01,1.52148E+01
-4.00440E-02,1.68716E+01,1.51367E+01
-4.00428E-02,1.69302E+01,1.51758E+01
-4.00416E-02,1.68326E+01,1.52930E+01
-4.00404E-02,1.69107E+01,1.54102E+01
-4.00392E-02,1.68716E+01,1.52930E+01
-4.00380E-02,1.69302E+01,1.52930E+01
-4.00368E-02,1.69498E+01,1.53320E+01
-4.00356E-02,1.68912E+01,1.51367E+01
-4.00344E-02,1.69107E+01,1.52539E+01
-4.00332E-02,1.68521E+01,1.52539E+01
-4.00320E-02,1.68716E+01,1.51758E+01
-4.00308E-02,1.68521E+01,1.52148E+01
-4.00296E-02,1.68326E+01,1.51367E+01
-4.00284E-02,1.69498E+01,1.52148E+01
-4.00272E-02,1.68716E+01,1.52539E+01
-4.00260E-02,1.68912E+01,1.50586E+01
-4.00248E-02,1.68326E+01,1.51758E+01
-4.00236E-02,1.68912E+01,1.51758E+01
-4.00224E-02,1.68130E+01,1.52539E+01
-4.00212E-02,1.69107E+01,1.52539E+01
-4.00200E-02,1.68521E+01,1.52930E+01
-4.00188E-02,1.69302E+01,1.51758E+01
-4.00176E-02,1.69107E+01,1.53320E+01
-4.00164E-02,1.69107E+01,1.52148E+01
-4.00152E-02,1.69498E+01,1.52539E+01
-4.00140E-02,1.68716E+01,1.51758E+01
-4.00128E-02,1.68716E+01,1.51367E+01
-4.00116E-02,1.69498E+01,1.51758E+01
-4.00104E-02,1.68912E+01,1.52148E+01
-4.00092E-02,1.68912E+01,1.52148E+01
-4.00080E-02,1.68716E+01,1.51758E+01
-4.00068E-02,1.68716E+01,1.54883E+01
-4.00056E-02,1.68716E+01,1.52148E+01
-4.00044E-02,1.69107E+01,1.54102E+01
-4.00032E-02,1.68326E+01,1.54102E+01
-4.00020E-02,1.68912E+01,1.54102E+01
-4.00008E-02,1.68912E+01,1.54883E+01
-3.99996E-02,1.68716E+01,1.54492E+01
-3.99984E-02,1.68912E+01,1.54492E+01
-3.99972E-02,1.68716E+01,1.54102E+01
-3.99960E-02,1.68326E+01,1.54102E+01
-3.99948E-02,1.68716E+01,1.53711E+01
-3.99936E-02,1.68521E+01,1.52930E+01
-3.99924E-02,1.69107E+01,1.53711E+01
-3.99912E-02,1.69107E+01,1.54883E+01
-3.99900E-02,1.68912E+01,1.53320E+01
-3.99888E-02,1.68521E+01,1.54883E+01
-3.99876E-02,1.68912E+01,1.54492E+01
-3.99864E-02,1.68716E+01,1.54883E+01
-3.99852E-02,1.68716E+01,1.54883E+01
-3.99840E-02,1.68912E+01,1.56055E+01
-3.99828E-02,1.68716E+01,1.54492E+01
-3.99816E-02,1.68326E+01,1.54102E+01
-3.99804E-02,1.68912E+01,1.52148E+01
-3.99792E-02,1.68716E+01,1.52539E+01
-3.99780E-02,1.68912E+01,1.51758E+01
-3.99768E-02,1.68326E+01,1.53320E+01
-3.99756E-02,1.68912E+01,1.52930E+01
-3.99744E-02,1.68521E+01,1.55664E+01
-3.99732E-02,1.69498E+01,1.54883E+01
-3.99720E-02,1.68521E+01,1.53320E+01
-3.99708E-02,1.69107E+01,1.52930E+01
-3.99696E-02,1.68912E+01,1.53320E+01
-3.99684E-02,1.68912E+01,1.52930E+01
-3.99672E-02,1.68912E+01,1.52539E+01
-3.99660E-02,1.68912E+01,1.52148E+01
-3.99648E-02,1.68521E+01,1.51758E+01
-3.99636E-02,1.68912E+01,1.52148E+01
-3.99624E-02,1.68521E+01,1.51367E+01
-3.99612E-02,1.69498E+01,1.52539E+01
-3.99600E-02,1.69107E+01,1.52930E+01
-3.99588E-02,1.69498E+01,1.52930E+01
-3.99576E-02,1.69107E+01,1.53320E+01
-3.99564E-02,1.68912E+01,1.52930E+01
-3.99552E-02,1.69302E+01,1.54492E+01
-3.99540E-02,1.68716E+01,1.54492E+01
-3.99528E-02,1.68716E+01,1.54492E+01
-3.99516E-02,1.69498E+01,1.54492E+01
-3.99504E-02,1.68521E+01,1.52930E+01
-3.99492E-02,1.69498E+01,1.52930E+01
-3.99480E-02,1.68521E+01,1.52148E+01
-3.99468E-02,1.68912E+01,1.52930E+01
-3.99456E-02,1.68716E+01,1.51367E+01
-3.99444E-02,1.69302E+01,1.52930E+01
-3.99432E-02,1.69107E+01,1.51758E+01
-3.99420E-02,1.69498E+01,1.52148E+01
-3.99408E-02,1.68521E+01,1.51758E+01
-3.99396E-02,1.69498E+01,1.52930E+01
-3.99384E-02,1.69107E+01,1.52930E+01
-3.99372E-02,1.68521E+01,1.52930E+01
-3.99360E-02,1.68521E+01,1.53711E+01
-3.99348E-02,1.68912E+01,1.51367E+01
-3.99336E-02,1.68716E+01,1.51367E+01
-3.99324E-02,1.69498E+01,1.51758E+01
-3.99312E-02,1.69107E+01,1.51758E+01
-3.99300E-02,1.69498E+01,1.51758E+01
-3.99288E-02,1.69302E+01,1.51367E+01
-3.99276E-02,1.68912E+01,1.52930E+01
-3.99264E-02,1.68912E+01,1.52930E+01
-3.99252E-02,1.69302E+01,1.52930E+01
-3.99240E-02,1.68912E+01,1.52539E+01
-3.99228E-02,1.68716E+01,1.54102E+01
-3.99216E-02,1.68716E+01,1.53711E+01
-3.99204E-02,1.68912E+01,1.52539E+01
-3.99192E-02,1.68912E+01,1.52930E+01
-3.99180E-02,1.69302E+01,1.52539E+01
-3.99168E-02,1.68912E+01,1.53320E+01
-3.99156E-02,1.68912E+01,1.53711E+01
-3.99144E-02,1.68716E+01,1.54492E+01
-3.99132E-02,1.68716E+01,1.52930E+01
-3.99120E-02,1.68521E+01,1.52930E+01
-3.99108E-02,1.69498E+01,1.54883E+01
-3.99096E-02,1.68912E+01,1.54492E+01
-3.99084E-02,1.69498E+01,1.54102E+01
-3.99072E-02,1.67740E+01,1.54883E+01
-3.99060E-02,1.68716E+01,1.52930E+01
-3.99048E-02,1.68521E+01,1.52930E+01
-3.99036E-02,1.68912E+01,1.52930E+01
-3.99024E-02,1.68326E+01,1.53711E+01
-3.99012E-02,1.68912E+01,1.53320E+01
-3.99000E-02,1.68326E+01,1.51367E+01
-3.98988E-02,1.69693E+01,1.51758E+01
-3.98976E-02,1.69302E+01,1.52930E+01
-3.98964E-02,1.68716E+01,1.52148E+01
-3.98952E-02,1.68326E+01,1.52930E+01
-3.98940E-02,1.69302E+01,1.53711E+01
-3.98928E-02,1.68912E+01,1.52539E+01
