in s,C1 in V,C2 in V
-1.7966880E-01,7.61383E+00,1.52539E+01
-1.7966520E-01,7.71148E+00,1.52930E+01
-1.7966160E-01,7.67242E+00,1.51367E+01
-1.7965800E-01,7.71148E+00,1.51367E+01
-1.7965440E-01,7.71148E+00,1.52930E+01
-1.7965080E-01,7.71148E+00,1.53320E+01
-1.7964720E-01,7.71148E+00,1.52148E+01
-1.7964360E-01,7.63336E+00,1.51758E+01
-1.7964000E-01,7.69195E+00,1.52930E+01
-1.7963640E-01,7.71148E+00,1.52539E+01
-1.7963280E-01,7.71148E+00,1.52539E+01
-1.7962920E-01,7.73102E+00,1.52930E+01
-1.7962560E-01,7.65289E+00,1.54102E+01
-1.7962200E-01,7.63336E+00,1.52930E+01
-1.7961840E-01,7.71148E+00,1.52148E+01
-1.7961480E-01,7.69195E+00,1.52930E+01
-1.7961120E-01,7.69195E+00,1.53711E+01
-1.7960760E-01,7.69195E+00,1.52539E+01
-1.7960400E-01,7.71148E+00,1.52930E+01
-1.7960040E-01,7.65289E+00,1.53711E+01
-1.7959680E-01,7.65289E+00,1.52930E+01
-1.7959320E-01,7.63336E+00,1.52930E+01
-1.7958960E-01,7.69195E+00,1.53711E+01
-1.7958600E-01,7.65289E+00,1.52930E+01
-1.7958240E-01,7.63336E+00,1.54492E+01
-1.7957880E-01,7.69195E+00,1.52539E+01
-1.7957520E-01,7.71148E+00,1.53711E+01
-1.7957160E-01,7.69195E+00,1.51758E+01
-1.7956800E-01,7.65289E+00,1.52930E+01
-1.7956440E-01,7.69195E+00,1.53320E+01
-1.7956080E-01,7.65289E+00,1.52148E+01
-1.7955720E-01,7.63336E+00,1.53711E+01
-1.7955360E-01,7.65289E+00,1.52930E+01
-1.7955000E-01,7.71148E+00,1.53711E+01
-1.7954640E-01,7.67242E+00,1.51758E+01
-1.7954280E-01,7.61383E+00,1.51367E+01
-1.7953920E-01,7.75055E+00,1.52148E+01
-1.7953560E-01,7.71148E+00,1.52930E+01
-1.7953200E-01,7.67242E+00,1.53320E+01
-1.7952840E-01,7.75055E+00,1.52930E+01
-1.7952480E-01,7.69195E+00,1.53320E+01
-1.7952120E-01,7.65289E+00,1.53711E+01
-1.7951760E-01,7.63336E+00,1.52539E+01
-1.7951400E-01,7.63336E+00,1.53320E+01
-1.7951040E-01,7.71148E+00,1.53320E+01
-1.7950680E-01,7.69195E+00,1.52930E+01
-1.7950320E-01,7.67242E+00,1.52930E+01
-1.7949960E-01,7.71148E+00,1.52930E+01
-1.7949600E-01,7.63336E+00,1.51758E+01
-1.7949240E-01,7.61383E+00,1.53711E+01
-1.7948880E-01,7.61383E+00,1.52930E+01
-1.7948520E-01,7.63336E+00,1.53320E+01
-1.7948160E-01,7.75055E+00,1.52930E+01
-1.7947800E-01,7.67242E+00,1.53320E+01
-1.7947440E-01,7.65289E+00,1.53711E+01
-1.7947080E-01,7.65289E+00,1.54102E+01
-1.7946720E-01,7.67242E+00,1.53320E+01
-1.7946360E-01,7.71148E+00,1.52930E+01
-1.7946000E-01,7.67242E+00,1.54492E+01
-1.7945640E-01,7.67242E+00,1.52930E+01
-1.7945280E-01,7.65289E+00,1.54102E+01
-1.7944920E-01,7.69195E+00,1.52930E+01
-1.7944560E-01,7.65289E+00,1.54102E+01
-1.7944200E-01,7.65289E+00,1.54492E+01
-1.7943840E-01,7.71148E+00,1.52930E+01
-1.7943480E-01,7.69195E+00,1.54102E+01
-1.7943120E-01,7.75055E+00,1.53711E+01
-1.7942760E-01,7.65289E+00,1.53320E+01
-1.7942400E-01,7.65289E+00,1.53711E+01
-1.7942040E-01,7.69195E+00,1.52930E+01
-1.7941680E-01,7.65289E+00,1.53320E+01
-1.7941320E-01,7.65289E+00,1.52930E+01
-1.7940960E-01,7.65289E+00,1.53320E+01
-1.7940600E-01,7.65289E+00,1.53711E+01
-1.7940240E-01,7.71148E+00,1.53320E+01
-1.7939880E-01,7.69195E+00,1.52930E+01
-1.7939520E-01,7.75055E+00,1.53320E+01
-1.7939160E-01,7.67242E+00,1.54102E+01
-1.7938800E-01,7.73102E+00,1.54492E+01
-1.7938440E-01,7.69195E+00,1.53711E+01
-1.7938080E-01,7.65289E+00,1.52930E+01
-1.7937720E-01,7.65289E+00,1.54102E+01
-1.7937360E-01,7.65289E+00,1.52930E+01
-1.7937000E-01,7.75055E+00,1.54102E+01
-1.7936640E-01,7.71148E+00,1.54492E+01
-1.7936280E-01,7.71148E+00,1.53711E+01
-1.7935920E-01,7.67242E+00,1.53711E+01
-1.7935560E-01,7.71148E+00,1.54102E+01
-1.7935200E-01,7.65289E+00,1.52539E+01
-1.7934840E-01,7.69195E+00,1.54102E+01
-1.7934480E-01,7.65289E+00,1.54102E+01
-1.7934120E-01,7.63336E+00,1.53320E+01
-1.7933760E-01,7.63336E+00,1.54492E+01
-1.7933400E-01,7.67242E+00,1.54102E+01
-1.7933040E-01,7.73102E+00,1.54883E+01
-1.7932680E-01,7.63336E+00,1.55273E+01
-1.7932320E-01,7.63336E+00,1.53711E+01
-1.7931960E-01,7.71148E+00,1.54102E+01
-1.7931600E-01,7.67242E+00,1.55273E+01
-1.7931240E-01,7.61383E+00,1.54492E+01
-1.7930880E-01,7.63336E+00,1.54492E+01
-1.7930520E-01,7.69195E+00,1.54102E+01
-1.7930160E-01,7.73102E+00,1.52930E+01
-1.7929800E-01,7.63336E+00,1.54492E+01
-1.7929440E-01,7.69195E+00,1.54492E+01
-1.7929080E-01,7.71148E+00,1.52930E+01
-1.7928720E-01,7.71148E+00,1.53711E+01
-1.7928360E-01,7.71148E+00,1.54102E+01
-1.7928000E-01,7.69195E+00,1.54102E+01
-1.7927640E-01,7.65289E+00,1.54102E+01
-1.7927280E-01,7.63336E+00,1.54102E+01
-1.7926920E-01,7.65289E+00,1.54102E+01
-1.7926560E-01,7.71148E+00,1.54492E+01
-1.7926200E-01,7.75055E+00,1.53711E+01
-1.7925840E-01,7.71148E+00,1.54102E+01
-1.7925480E-01,7.67242E+00,1.54102E+01
-1.7925120E-01,7.67242E+00,1.54492E+01
-1.7924760E-01,7.71148E+00,1.54883E+01
-1.7924400E-01,7.63336E+00,1.54492E+01
-1.7924040E-01,7.67242E+00,1.54492E+01
-1.7923680E-01,7.69195E+00,1.54492E+01
-1.7923320E-01,7.77008E+00,1.54102E+01
-1.7922960E-01,7.71148E+00,1.54102E+01
-1.7922600E-01,7.65289E+00,1.54883E+01
-1.7922240E-01,7.71148E+00,1.54102E+01
-1.7921880E-01,7.73102E+00,1.54883E+01
-1.7921520E-01,7.67242E+00,1.54102E+01
-1.7921160E-01,7.71148E+00,1.54883E+01
-1.7920800E-01,7.67242E+00,1.53320E+01
-1.7920440E-01,7.63336E+00,1.54102E+01
-1.7920080E-01,7.69195E+00,1.54102E+01
-1.7919720E-01,7.65289E+00,1.54102E+01
-1.7919360E-01,7.71148E+00,1.55273E+01
-1.7919000E-01,7.71148E+00,1.54883E+01
-1.7918640E-01,7.69195E+00,1.54492E+01
-1.7918280E-01,7.67242E+00,1.54492E+01
-1.7917920E-01,7.65289E+00,1.53711E+01
-1.7917560E-01,7.65289E+00,1.54492E+01
-1.7917200E-01,7.61383E+00,1.53320E+01
-1.7916840E-01,7.61383E+00,1.54492E+01
-1.7916480E-01,7.65289E+00,1.55273E+01
-1.7916120E-01,7.71148E+00,1.55273E+01
-1.7915760E-01,7.67242E+00,1.54883E+01
-1.7915400E-01,7.65289E+00,1.54492E+01
-1.7915040E-01,7.71148E+00,1.54102E+01
-1.7914680E-01,7.65289E+00,1.55273E+01
-1.7914320E-01,7.71148E+00,1.54883E+01
-1.7913960E-01,7.63336E+00,1.54492E+01
-1.7913600E-01,7.67242E+00,1.54102E+01
-1.7913240E-01,7.65289E+00,1.55273E+01
-1.7912880E-01,7.75055E+00,1.55273E+01
-1.7912520E-01,7.71148E+00,1.54883E+01
-1.7912160E-01,7.73102E+00,1.55273E+01
-1.7911800E-01,7.65289E+00,1.55664E+01
-1.7911440E-01,7.67242E+00,1.54492E+01
-1.7911080E-01,7.71148E+00,1.54492E+01
-1.7910720E-01,7.65289E+00,1.55273E+01
-1.7910360E-01,7.67242E+00,1.54102E+01
-1.7910000E-01,7.71148E+00,1.55664E+01
-1.7909640E-01,7.71148E+00,1.54883E+01
-1.7909280E-01,7.65289E+00,1.55273E+01
-1.7908920E-01,7.71148E+00,1.55664E+01
-1.7908560E-01,7.71148E+00,1.55664E+01
-1.7908200E-01,7.69195E+00,1.54883E+01
-1.7907840E-01,7.73102E+00,1.54883E+01
-1.7907480E-01,7.63336E+00,1.54492E+01
-1.7907120E-01,7.75055E+00,1.54102E+01
-1.7906760E-01,7.67242E+00,1.54883E+01
-1.7906400E-01,7.73102E+00,1.54492E+01
-1.7906040E-01,7.71148E+00,1.54883E+01
-1.7905680E-01,7.71148E+00,1.54492E+01
-1.7905320E-01,7.63336E+00,1.55664E+01
-1.7904960E-01,7.65289E+00,1.55664E+01
-1.7904600E-01,7.71148E+00,1.55664E+01
-1.7904240E-01,7.69195E+00,1.54883E+01
-1.7903880E-01,7.73102E+00,1.54492E+01
-1.7903520E-01,7.67242E+00,1.55273E+01
-1.7903160E-01,7.71148E+00,1.55664E+01
-1.7902800E-01,7.67242E+00,1.54492E+01
-1.7902440E-01,7.65289E+00,1.55664E+01
-1.7902080E-01,7.65289E+00,1.56836E+01
-1.7901720E-01,7.71148E+00,1.54883E+01
-1.7901360E-01,7.69195E+00,1.56055E+01
-1.7901000E-01,7.63336E+00,1.56055E+01
-1.7900640E-01,7.71148E+00,1.55664E+01
-1.7900280E-01,7.73102E+00,1.55664E+01
-1.7899920E-01,7.61383E+00,1.56055E+01
-1.7899560E-01,7.71148E+00,1.55664E+01
-1.7899200E-01,7.71148E+00,1.56055E+01
-1.7898840E-01,7.67242E+00,1.55664E+01
-1.7898480E-01,7.73102E+00,1.55664E+01
-1.7898120E-01,7.71148E+00,1.55664E+01
-1.7897760E-01,7.73102E+00,1.56445E+01
-1.7897400E-01,7.71148E+00,1.54883E+01
-1.7897040E-01,7.73102E+00,1.55273E+01
-1.7896680E-01,7.71148E+00,1.55273E+01
-1.7896320E-01,7.71148E+00,1.54883E+01
-1.7895960E-01,7.71148E+00,1.54883E+01
-1.7895600E-01,7.73102E+00,1.55664E+01
-1.7895240E-01,7.71148E+00,1.55664E+01
-1.7894880E-01,7.75055E+00,1.56055E+01
-1.7894520E-01,7.67242E+00,1.54883E+01
-1.7894160E-01,7.75055E+00,1.54883E+01
-1.7893800E-01,7.67242E+00,1.56055E+01
-1.7893440E-01,7.73102E+00,1.55664E+01
-1.7893080E-01,7.67242E+00,1.56445E+01
-1.7892720E-01,7.71148E+00,1.56836E+01
-1.7892360E-01,7.73102E+00,1.54492E+01
-1.7892000E-01,7.69195E+00,1.55664E+01
-1.7891640E-01,7.71148E+00,1.56055E+01
-1.7891280E-01,7.67242E+00,1.54492E+01
-1.7890920E-01,7.71148E+00,1.54492E+01
-1.7890560E-01,7.69195E+00,1.55664E+01
-1.7890200E-01,7.67242E+00,1.56445E+01
-1.7889840E-01,7.75055E+00,1.55664E+01
-1.7889480E-01,7.73102E+00,1.55664E+01
-1.7889120E-01,7.73102E+00,1.54492E+01
-1.7888760E-01,7.71148E+00,1.57227E+01
-1.7888400E-01,7.73102E+00,1.56055E+01
-1.7888040E-01,7.67242E+00,1.54492E+01
-1.7887680E-01,7.65289E+00,1.56055E+01
-1.7887320E-01,7.71148E+00,1.55664E+01
-1.7886960E-01,7.71148E+00,1.55664E+01
-1.7886600E-01,7.67242E+00,1.55664E+01
-1.7886240E-01,7.71148E+00,1.55664E+01
-1.7885880E-01,7.65289E+00,1.56055E+01
-1.7885520E-01,7.71148E+00,1.56445E+01
-1.7885160E-01,7.67242E+00,1.55664E+01
-1.7884800E-01,7.73102E+00,1.56836E+01
-1.7884440E-01,7.80914E+00,1.55664E+01
-1.7884080E-01,7.69195E+00,1.56836E+01
-1.7883720E-01,7.75055E+00,1.55664E+01
-1.7883360E-01,7.69195E+00,1.56445E+01
-1.7883000E-01,7.69195E+00,1.56445E+01
-1.7882640E-01,7.63336E+00,1.56055E+01
-1.7882280E-01,7.69195E+00,1.55664E+01
-1.7881920E-01,7.73102E+00,1.56836E+01
-1.7881560E-01,7.65289E+00,1.55664E+01
-1.7881200E-01,7.65289E+00,1.54883E+01
-1.7880840E-01,7.71148E+00,1.55664E+01
-1.7880480E-01,7.73102E+00,1.56836E+01
-1.7880120E-01,7.71148E+00,1.56445E+01
-1.7879760E-01,7.71148E+00,1.56836E+01
-1.7879400E-01,7.73102E+00,1.56836E+01
-1.7879040E-01,7.69195E+00,1.56055E+01
-1.7878680E-01,7.65289E+00,1.55273E+01
-1.7878320E-01,7.71148E+00,1.56445E+01
-1.7877960E-01,7.73102E+00,1.55664E+01
-1.7877600E-01,7.67242E+00,1.56055E+01
-1.7877240E-01,7.69195E+00,1.55664E+01
-1.7876880E-01,7.71148E+00,1.56836E+01
-1.7876520E-01,7.65289E+00,1.56836E+01
-1.7876160E-01,7.71148E+00,1.57227E+01
-1.7875800E-01,7.67242E+00,1.56445E+01
-1.7875440E-01,7.71148E+00,1.55664E+01
-1.7875080E-01,7.71148E+00,1.56836E+01
-1.7874720E-01,7.65289E+00,1.56055E+01
-1.7874360E-01,7.71148E+00,1.55664E+01
-1.7874000E-01,7.71148E+00,1.55664E+01
-1.7873640E-01,7.71148E+00,1.56836E+01
-1.7873280E-01,7.69195E+00,1.56055E+01
-1.7872920E-01,7.71148E+00,1.55664E+01
-1.7872560E-01,7.75055E+00,1.55664E+01
-1.7872200E-01,7.69195E+00,1.57227E+01
-1.7871840E-01,7.71148E+00,1.56445E+01
-1.7871480E-01,7.65289E+00,1.56055E+01
-1.7871120E-01,7.71148E+00,1.56445E+01
-1.7870760E-01,7.71148E+00,1.57227E+01
-1.7870400E-01,7.69195E+00,1.56445E+01
-1.7870040E-01,7.69195E+00,1.56445E+01
-1.7869680E-01,7.73102E+00,1.55664E+01
-1.7869320E-01,7.67242E+00,1.55664E+01
-1.7868960E-01,7.73102E+00,1.55273E+01
-1.7868600E-01,7.77008E+00,1.55664E+01
-1.7868240E-01,7.71148E+00,1.55664E+01
-1.7867880E-01,7.69195E+00,1.55664E+01
-1.7867520E-01,7.71148E+00,1.56836E+01
-1.7867160E-01,7.69195E+00,1.55664E+01
-1.7866800E-01,7.69195E+00,1.57617E+01
-1.7866440E-01,7.71148E+00,1.56055E+01
-1.7866080E-01,7.71148E+00,1.56836E+01
-1.7865720E-01,7.71148E+00,1.56055E+01
-1.7865360E-01,7.69195E+00,1.55664E+01
-1.7865000E-01,7.67242E+00,1.58008E+01
-1.7864640E-01,7.71148E+00,1.58008E+01
-1.7864280E-01,7.67242E+00,1.56836E+01
-1.7863920E-01,7.71148E+00,1.55664E+01
-1.7863560E-01,7.71148E+00,1.56055E+01
-1.7863200E-01,7.77008E+00,1.57227E+01
-1.7862840E-01,7.69195E+00,1.56836E+01
-1.7862480E-01,7.71148E+00,1.56445E+01
-1.7862120E-01,7.67242E+00,1.57227E+01
-1.7861760E-01,7.63336E+00,1.55664E+01
-1.7861400E-01,7.75055E+00,1.56055E+01
-1.7861040E-01,7.71148E+00,1.56836E+01
-1.7860680E-01,7.71148E+00,1.57617E+01
-1.7860320E-01,7.65289E+00,1.56836E+01
-1.7859960E-01,7.67242E+00,1.57227E+01
-1.7859600E-01,7.71148E+00,1.56836E+01
-1.7859240E-01,7.63336E+00,1.57227E+01
-1.7858880E-01,7.75055E+00,1.57227E+01
-1.7858520E-01,7.69195E+00,1.56055E+01
-1.7858160E-01,7.65289E+00,1.56445E+01
-1.7857800E-01,7.71148E+00,1.57227E+01
-1.7857440E-01,7.67242E+00,1.56055E+01
-1.7857080E-01,7.67242E+00,1.55664E+01
-1.7856720E-01,7.71148E+00,1.56055E+01
-1.7856360E-01,7.69195E+00,1.56055E+01
-1.7856000E-01,7.65289E+00,1.55664E+01
-1.7855640E-01,7.69195E+00,1.56836E+01
-1.7855280E-01,7.69195E+00,1.55664E+01
-1.7854920E-01,7.69195E+00,1.56836E+01
-1.7854560E-01,7.67242E+00,1.56836E+01
-1.7854200E-01,7.77008E+00,1.56836E+01
-1.7853840E-01,7.67242E+00,1.57617E+01
-1.7853480E-01,7.71148E+00,1.56445E+01
-1.7853120E-01,7.65289E+00,1.58008E+01
-1.7852760E-01,7.69195E+00,1.57617E+01
-1.7852400E-01,7.75055E+00,1.55664E+01
-1.7852040E-01,7.65289E+00,1.56445E+01
-1.7851680E-01,7.73102E+00,1.57227E+01
-1.7851320E-01,7.71148E+00,1.56836E+01
-1.7850960E-01,7.73102E+00,1.57227E+01
-1.7850600E-01,7.71148E+00,1.57617E+01
-1.7850240E-01,7.65289E+00,1.56836E+01
-1.7849880E-01,7.71148E+00,1.56055E+01
-1.7849520E-01,7.65289E+00,1.55664E+01
-1.7849160E-01,7.65289E+00,1.57227E+01
-1.7848800E-01,7.65289E+00,1.56445E+01
-1.7848440E-01,7.75055E+00,1.56445E+01
-1.7848080E-01,7.71148E+00,1.56836E+01
-1.7847720E-01,7.71148E+00,1.57227E+01
-1.7847360E-01,7.73102E+00,1.56836E+01
-1.7847000E-01,7.71148E+00,1.57227E+01
-1.7846640E-01,7.73102E+00,1.56055E+01
-1.7846280E-01,7.73102E+00,1.56836E+01
-1.7845920E-01,7.78961E+00,1.56836E+01
-1.7845560E-01,7.63336E+00,1.57227E+01
-1.7845200E-01,7.67242E+00,1.56445E+01
-1.7844840E-01,7.71148E+00,1.57617E+01
-1.7844480E-01,7.75055E+00,1.57227E+01
-1.7844120E-01,7.67242E+00,1.57617E+01
-1.7843760E-01,7.73102E+00,1.55664E+01
-1.7843400E-01,7.73102E+00,1.56836E+01
-1.7843040E-01,7.71148E+00,1.56055E+01
-1.7842680E-01,7.65289E+00,1.57227E+01
-1.7842320E-01,7.73102E+00,1.57227E+01
-1.7841960E-01,7.69195E+00,1.55664E+01
-1.7841600E-01,7.75055E+00,1.56836E+01
-1.7841240E-01,7.69195E+00,1.56836E+01
-1.7840880E-01,7.73102E+00,1.56055E+01
-1.7840520E-01,7.67242E+00,1.57617E+01
-1.7840160E-01,7.75055E+00,1.57227E+01
-1.7839800E-01,7.69195E+00,1.56836E+01
-1.7839440E-01,7.75055E+00,1.56445E+01
-1.7839080E-01,7.69195E+00,1.56836E+01
-1.7838720E-01,7.77008E+00,1.56836E+01
-1.7838360E-01,7.63336E+00,1.56055E+01
-1.7838000E-01,7.77008E+00,1.56836E+01
-1.7837640E-01,7.71148E+00,1.57227E+01
-1.7837280E-01,7.75055E+00,1.56445E+01
-1.7836920E-01,7.73102E+00,1.56445E+01
-1.7836560E-01,7.73102E+00,1.56055E+01
-1.7836200E-01,7.73102E+00,1.55664E+01
-1.7835840E-01,7.77008E+00,1.55664E+01
-1.7835480E-01,7.71148E+00,1.57227E+01
-1.7835120E-01,7.63336E+00,1.56445E+01
-1.7834760E-01,7.71148E+00,1.56445E+01
-1.7834400E-01,7.73102E+00,1.56836E+01
-1.7834040E-01,7.69195E+00,1.56836E+01
-1.7833680E-01,7.73102E+00,1.55664E+01
-1.7833320E-01,7.71148E+00,1.56055E+01
-1.7832960E-01,7.71148E+00,1.57227E+01
-1.7832600E-01,7.73102E+00,1.56055E+01
-1.7832240E-01,7.75055E+00,1.56836E+01
-1.7831880E-01,7.73102E+00,1.56445E+01
-1.7831520E-01,7.67242E+00,1.58008E+01
-1.7831160E-01,7.73102E+00,1.56836E+01
-1.7830800E-01,7.67242E+00,1.56445E+01
-1.7830440E-01,7.67242E+00,1.56055E+01
-1.7830080E-01,7.77008E+00,1.56836E+01
-1.7829720E-01,7.71148E+00,1.56836E+01
-1.7829360E-01,7.69195E+00,1.56836E+01
-1.7829000E-01,7.73102E+00,1.56836E+01
-1.7828640E-01,7.65289E+00,1.56836E+01
-1.7828280E-01,7.71148E+00,1.56055E+01
-1.7827920E-01,7.71148E+00,1.55664E+01
-1.7827560E-01,7.75055E+00,1.56836E+01
-1.7827200E-01,7.71148E+00,1.58008E+01
-1.7826840E-01,7.73102E+00,1.55664E+01
-1.7826480E-01,7.71148E+00,1.56836E+01
-1.7826120E-01,7.73102E+00,1.55664E+01
-1.7825760E-01,7.65289E+00,1.56445E+01
-1.7825400E-01,7.73102E+00,1.57227E+01
-1.7825040E-01,7.69195E+00,1.56055E+01
-1.7824680E-01,7.65289E+00,1.56445E+01
-1.7824320E-01,7.73102E+00,1.57617E+01
-1.7823960E-01,7.75055E+00,1.56445E+01
-1.7823600E-01,7.77008E+00,1.55664E+01
-1.7823240E-01,7.73102E+00,1.57227E+01
-1.7822880E-01,7.73102E+00,1.56836E+01
-1.7822520E-01,7.75055E+00,1.57227E+01
-1.7822160E-01,7.69195E+00,1.56055E+01
-1.7821800E-01,7.73102E+00,1.56445E+01
-1.7821440E-01,7.71148E+00,1.55664E+01
-1.7821080E-01,7.67242E+00,1.55664E+01
-1.7820720E-01,7.73102E+00,1.55664E+01
-1.7820360E-01,7.75055E+00,1.57227E+01
-1.7820000E-01,7.77008E+00,1.56836E+01
-1.7819640E-01,7.71148E+00,1.57227E+01
-1.7819280E-01,7.71148E+00,1.55664E+01
-1.7818920E-01,7.69195E+00,1.56836E+01
-1.7818560E-01,7.69195E+00,1.56055E+01
-1.7818200E-01,7.67242E+00,1.56836E+01
-1.7817840E-01,7.75055E+00,1.55664E+01
-1.7817480E-01,7.67242E+00,1.56445E+01
-1.7817120E-01,7.65289E+00,1.56445E+01
-1.7816760E-01,7.67242E+00,1.55664E+01
-1.7816400E-01,7.71148E+00,1.56055E+01
-1.7816040E-01,7.71148E+00,1.57227E+01
-1.7815680E-01,7.71148E+00,1.56836E+01
-1.7815320E-01,7.67242E+00,1.56836E+01
-1.7814960E-01,7.75055E+00,1.57617E+01
-1.7814600E-01,7.69195E+00,1.55664E+01
-1.7814240E-01,7.69195E+00,1.56836E+01
-1.7813880E-01,7.71148E+00,1.56836E+01
-1.7813520E-01,7.73102E+00,1.55664E+01
-1.7813160E-01,7.67242E+00,1.56445E+01
-1.7812800E-01,7.65289E+00,1.56836E+01
-1.7812440E-01,7.71148E+00,1.56055E+01
-1.7812080E-01,7.75055E+00,1.56055E+01
-1.7811720E-01,7.67242E+00,1.56836E+01
-1.7811360E-01,7.67242E+00,1.55664E+01
-1.7811000E-01,7.77008E+00,1.55664E+01
-1.7810640E-01,7.73102E+00,1.58008E+01
-1.7810280E-01,7.73102E+00,1.57227E+01
-1.7809920E-01,7.71148E+00,1.56836E+01
-1.7809560E-01,7.67242E+00,1.56445E+01
-1.7809200E-01,7.73102E+00,1.55664E+01
-1.7808840E-01,7.71148E+00,1.55664E+01
-1.7808480E-01,7.73102E+00,1.57227E+01
-1.7808120E-01,7.73102E+00,1.56836E+01
-1.7807760E-01,7.77008E+00,1.57617E+01
-1.7807400E-01,7.71148E+00,1.57227E+01
-1.7807040E-01,7.73102E+00,1.56055E+01
