in s,C1 in V,C2 in V
-5.992440E+00,7.45758E+00,8.45703E+00
-5.992320E+00,7.53570E+00,8.53516E+00
-5.992200E+00,7.53570E+00,8.49609E+00
-5.992080E+00,7.53570E+00,8.41797E+00
-5.991960E+00,7.43805E+00,8.41797E+00
-5.991840E+00,7.41852E+00,8.53516E+00
-5.991720E+00,7.45758E+00,8.41797E+00
-5.991600E+00,7.43805E+00,8.57422E+00
-5.991480E+00,7.51617E+00,8.26172E+00
-5.991360E+00,7.49664E+00,8.26172E+00
-5.991240E+00,7.47711E+00,8.26172E+00
-5.991120E+00,7.51617E+00,8.26172E+00
-5.991000E+00,7.55523E+00,8.18359E+00
-5.990880E+00,7.49664E+00,8.14453E+00
-5.990760E+00,7.47711E+00,8.14453E+00
-5.990640E+00,7.41852E+00,8.26172E+00
-5.990520E+00,7.49664E+00,8.14453E+00
-5.990400E+00,7.45758E+00,8.14453E+00
-5.990280E+00,7.53570E+00,8.10547E+00
-5.990160E+00,7.55523E+00,8.02734E+00
-5.990040E+00,7.47711E+00,8.02734E+00
-5.989920E+00,7.41852E+00,7.94922E+00
-5.989800E+00,7.47711E+00,8.02734E+00
-5.989680E+00,7.53570E+00,8.02734E+00
-5.989560E+00,7.55523E+00,7.98828E+00
-5.989440E+00,7.45758E+00,7.98828E+00
-5.989320E+00,7.47711E+00,7.94922E+00
-5.989200E+00,7.53570E+00,8.02734E+00
-5.989080E+00,7.47711E+00,8.06641E+00
-5.988960E+00,7.43805E+00,7.98828E+00
-5.988840E+00,7.49664E+00,7.98828E+00
-5.988720E+00,7.45758E+00,7.98828E+00
-5.988600E+00,7.49664E+00,7.98828E+00
-5.988480E+00,7.43805E+00,8.06641E+00
-5.988360E+00,7.45758E+00,7.98828E+00
-5.988240E+00,7.47711E+00,7.98828E+00
-5.988120E+00,7.41852E+00,7.94922E+00
-5.988000E+00,7.55523E+00,7.98828E+00
-5.987880E+00,7.47711E+00,8.10547E+00
-5.987760E+00,7.49664E+00,8.14453E+00
-5.987640E+00,7.49664E+00,8.06641E+00
-5.987520E+00,7.47711E+00,7.98828E+00
-5.987400E+00,7.47711E+00,8.14453E+00
-5.987280E+00,7.55523E+00,8.06641E+00
-5.987160E+00,7.45758E+00,8.26172E+00
-5.987040E+00,7.49664E+00,8.26172E+00
-5.986920E+00,7.47711E+00,8.26172E+00
-5.986800E+00,7.49664E+00,8.26172E+00
-5.986680E+00,7.45758E+00,8.33984E+00
-5.986560E+00,7.45758E+00,8.14453E+00
-5.986440E+00,7.53570E+00,8.45703E+00
-5.986320E+00,7.51617E+00,8.33984E+00
-5.986200E+00,7.53570E+00,8.37891E+00
-5.986080E+00,7.49664E+00,8.45703E+00
-5.985960E+00,7.43805E+00,8.45703E+00
-5.985840E+00,7.49664E+00,8.41797E+00
-5.985720E+00,7.51617E+00,8.41797E+00
-5.985600E+00,7.49664E+00,8.41797E+00
-5.985480E+00,7.49664E+00,8.53516E+00
-5.985360E+00,7.45758E+00,8.53516E+00
-5.985240E+00,7.53570E+00,8.45703E+00
-5.985120E+00,7.53570E+00,8.45703E+00
-5.985000E+00,7.49664E+00,8.45703E+00
-5.984880E+00,7.57477E+00,8.41797E+00
-5.984760E+00,7.49664E+00,8.53516E+00
-5.984640E+00,7.51617E+00,8.49609E+00
-5.984520E+00,7.53570E+00,8.53516E+00
-5.984400E+00,7.45758E+00,8.53516E+00
-5.984280E+00,7.53570E+00,8.53516E+00
-5.984160E+00,7.47711E+00,8.65234E+00
-5.984040E+00,7.53570E+00,8.53516E+00
-5.983920E+00,7.55523E+00,8.57422E+00
-5.983800E+00,7.53570E+00,8.53516E+00
-5.983680E+00,7.51617E+00,8.53516E+00
-5.983560E+00,7.51617E+00,8.37891E+00
-5.983440E+00,7.53570E+00,8.41797E+00
-5.983320E+00,7.57477E+00,8.53516E+00
-5.983200E+00,7.49664E+00,8.37891E+00
-5.983080E+00,7.51617E+00,8.45703E+00
-5.982960E+00,7.55523E+00,8.41797E+00
-5.982840E+00,7.47711E+00,8.49609E+00
-5.982720E+00,7.47711E+00,8.10547E+00
-5.982600E+00,7.45758E+00,7.98828E+00
-5.982480E+00,7.53570E+00,8.14453E+00
-5.982360E+00,7.49664E+00,8.02734E+00
-5.982240E+00,7.43805E+00,8.10547E+00
-5.982120E+00,7.49664E+00,8.18359E+00
-5.982000E+00,7.51617E+00,7.98828E+00
-5.981880E+00,7.47711E+00,8.10547E+00
-5.981760E+00,7.45758E+00,7.98828E+00
-5.981640E+00,7.63336E+00,7.98828E+00
-5.981520E+00,7.55523E+00,7.91016E+00
-5.981400E+00,7.49664E+00,7.94922E+00
-5.981280E+00,7.53570E+00,7.87109E+00
-5.981160E+00,7.53570E+00,7.91016E+00
-5.981040E+00,7.55523E+00,7.83203E+00
-5.980920E+00,7.51617E+00,7.91016E+00
-5.980800E+00,7.51617E+00,7.91016E+00
-5.980680E+00,7.45758E+00,7.87109E+00
-5.980560E+00,7.53570E+00,7.71484E+00
-5.980440E+00,7.53570E+00,7.83203E+00
-5.980320E+00,7.51617E+00,7.87109E+00
-5.980200E+00,7.43805E+00,7.91016E+00
-5.980080E+00,7.47711E+00,7.83203E+00
-5.979960E+00,7.55523E+00,7.83203E+00
-5.979840E+00,7.51617E+00,7.87109E+00
-5.979720E+00,7.51617E+00,7.83203E+00
-5.979600E+00,7.49664E+00,7.94922E+00
-5.979480E+00,7.47711E+00,7.83203E+00
-5.979360E+00,7.49664E+00,8.06641E+00
-5.979240E+00,7.47711E+00,7.87109E+00
-5.979120E+00,7.57477E+00,8.10547E+00
-5.979000E+00,7.49664E+00,8.10547E+00
-5.978880E+00,7.51617E+00,7.98828E+00
-5.978760E+00,7.47711E+00,8.06641E+00
-5.978640E+00,7.53570E+00,8.14453E+00
-5.978520E+00,7.51617E+00,8.14453E+00
-5.978400E+00,7.53570E+00,8.14453E+00
-5.978280E+00,7.41852E+00,8.18359E+00
-5.978160E+00,7.55523E+00,8.18359E+00
-5.978040E+00,7.53570E+00,8.33984E+00
-5.977920E+00,7.47711E+00,8.33984E+00
-5.977800E+00,7.49664E+00,8.30078E+00
-5.977680E+00,7.49664E+00,8.26172E+00
-5.977560E+00,7.49664E+00,8.37891E+00
-5.977440E+00,7.53570E+00,8.30078E+00
-5.977320E+00,7.47711E+00,8.33984E+00
-5.977200E+00,7.47711E+00,8.37891E+00
-5.977080E+00,7.51617E+00,8.41797E+00
-5.976960E+00,7.55523E+00,8.45703E+00
-5.976840E+00,7.53570E+00,8.53516E+00
-5.976720E+00,7.51617E+00,8.45703E+00
-5.976600E+00,7.49664E+00,8.41797E+00
-5.976480E+00,7.51617E+00,8.49609E+00
-5.976360E+00,7.51617E+00,8.53516E+00
-5.976240E+00,7.55523E+00,8.61328E+00
-5.976120E+00,7.45758E+00,8.45703E+00
-5.976000E+00,7.53570E+00,8.53516E+00
-5.975880E+00,7.53570E+00,8.41797E+00
-5.975760E+00,7.53570E+00,8.41797E+00
-5.975640E+00,7.53570E+00,8.37891E+00
-5.975520E+00,7.55523E+00,8.41797E+00
-5.975400E+00,7.49664E+00,8.49609E+00
-5.975280E+00,7.45758E+00,8.45703E+00
-5.975160E+00,7.45758E+00,8.45703E+00
-5.975040E+00,7.45758E+00,8.45703E+00
-5.974920E+00,7.53570E+00,8.33984E+00
-5.974800E+00,7.51617E+00,8.41797E+00
-5.974680E+00,7.53570E+00,8.37891E+00
-5.974560E+00,7.55523E+00,8.65234E+00
-5.974440E+00,7.47711E+00,8.33984E+00
-5.974320E+00,7.53570E+00,8.49609E+00
-5.974200E+00,7.49664E+00,8.18359E+00
-5.974080E+00,7.43805E+00,8.10547E+00
-5.973960E+00,7.55523E+00,8.14453E+00
-5.973840E+00,7.41852E+00,8.14453E+00
-5.973720E+00,7.51617E+00,7.98828E+00
-5.973600E+00,7.41852E+00,8.06641E+00
-5.973480E+00,7.51617E+00,8.18359E+00
-5.973360E+00,7.43805E+00,8.02734E+00
-5.973240E+00,7.47711E+00,7.83203E+00
-5.973120E+00,7.51617E+00,7.83203E+00
-5.973000E+00,7.53570E+00,8.02734E+00
-5.972880E+00,7.47711E+00,8.06641E+00
-5.972760E+00,7.51617E+00,7.87109E+00
-5.972640E+00,7.51617E+00,8.06641E+00
-5.972520E+00,7.49664E+00,8.06641E+00
-5.972400E+00,7.49664E+00,7.94922E+00
-5.972280E+00,7.51617E+00,7.87109E+00
-5.972160E+00,7.47711E+00,7.94922E+00
-5.972040E+00,7.49664E+00,7.98828E+00
-5.971920E+00,7.53570E+00,7.98828E+00
-5.971800E+00,7.57477E+00,7.98828E+00
-5.971680E+00,7.51617E+00,8.02734E+00
-5.971560E+00,7.45758E+00,7.94922E+00
-5.971440E+00,7.51617E+00,8.02734E+00
-5.971320E+00,7.57477E+00,8.06641E+00
-5.971200E+00,7.43805E+00,7.94922E+00
-5.971080E+00,7.49664E+00,8.18359E+00
-5.970960E+00,7.43805E+00,8.18359E+00
-5.970840E+00,7.55523E+00,8.18359E+00
-5.970720E+00,7.57477E+00,8.06641E+00
-5.970600E+00,7.55523E+00,8.22266E+00
-5.970480E+00,7.49664E+00,8.18359E+00
-5.970360E+00,7.57477E+00,8.18359E+00
-5.970240E+00,7.51617E+00,8.14453E+00
-5.970120E+00,7.49664E+00,8.18359E+00
-5.970000E+00,7.55523E+00,8.30078E+00
-5.969880E+00,7.51617E+00,8.26172E+00
-5.969760E+00,7.49664E+00,8.26172E+00
-5.969640E+00,7.55523E+00,8.41797E+00
-5.969520E+00,7.59430E+00,8.30078E+00
-5.969400E+00,7.57477E+00,8.33984E+00
-5.969280E+00,7.57477E+00,8.45703E+00
-5.969160E+00,7.53570E+00,8.45703E+00
-5.969040E+00,7.59430E+00,8.41797E+00
-5.968920E+00,7.55523E+00,8.41797E+00
-5.968800E+00,7.53570E+00,8.65234E+00
-5.968680E+00,7.51617E+00,8.41797E+00
-5.968560E+00,7.49664E+00,8.53516E+00
-5.968440E+00,7.55523E+00,8.53516E+00
-5.968320E+00,7.49664E+00,8.61328E+00
-5.968200E+00,7.47711E+00,8.53516E+00
-5.968080E+00,7.47711E+00,8.49609E+00
-5.967960E+00,7.57477E+00,8.41797E+00
-5.967840E+00,7.51617E+00,8.53516E+00
-5.967720E+00,7.51617E+00,8.69141E+00
-5.967600E+00,7.55523E+00,8.53516E+00
-5.967480E+00,7.57477E+00,8.65234E+00
-5.967360E+00,7.53570E+00,8.53516E+00
-5.967240E+00,7.55523E+00,8.65234E+00
-5.967120E+00,7.51617E+00,8.41797E+00
-5.967000E+00,7.55523E+00,8.49609E+00
-5.966880E+00,7.63336E+00,8.57422E+00
-5.966760E+00,7.51617E+00,8.49609E+00
-5.966640E+00,7.51617E+00,8.45703E+00
-5.966520E+00,7.51617E+00,8.41797E+00
-5.966400E+00,7.49664E+00,8.33984E+00
-5.966280E+00,7.51617E+00,8.37891E+00
-5.966160E+00,7.57477E+00,8.37891E+00
-5.966040E+00,7.51617E+00,8.18359E+00
-5.965920E+00,7.57477E+00,8.26172E+00
-5.965800E+00,7.61383E+00,8.14453E+00
-5.965680E+00,7.55523E+00,8.06641E+00
-5.965560E+00,7.55523E+00,7.98828E+00
-5.965440E+00,7.51617E+00,7.98828E+00
-5.965320E+00,7.57477E+00,8.06641E+00
-5.965200E+00,7.59430E+00,7.91016E+00
-5.965080E+00,7.59430E+00,8.10547E+00
-5.964960E+00,7.57477E+00,8.02734E+00
-5.964840E+00,7.49664E+00,8.02734E+00
-5.964720E+00,7.49664E+00,7.98828E+00
-5.964600E+00,7.49664E+00,7.98828E+00
-5.964480E+00,7.55523E+00,8.02734E+00
-5.964360E+00,7.57477E+00,8.02734E+00
-5.964240E+00,7.57477E+00,8.02734E+00
-5.964120E+00,7.49664E+00,8.06641E+00
-5.964000E+00,7.53570E+00,7.87109E+00
-5.963880E+00,7.51617E+00,8.10547E+00
-5.963760E+00,7.55523E+00,7.94922E+00
-5.963640E+00,7.53570E+00,8.10547E+00
-5.963520E+00,7.57477E+00,8.02734E+00
-5.963400E+00,7.49664E+00,8.02734E+00
-5.963280E+00,7.51617E+00,8.02734E+00
-5.963160E+00,7.53570E+00,8.02734E+00
-5.963040E+00,7.55523E+00,8.02734E+00
-5.962920E+00,7.49664E+00,7.98828E+00
-5.962800E+00,7.55523E+00,8.10547E+00
-5.962680E+00,7.55523E+00,8.14453E+00
-5.962560E+00,7.51617E+00,8.22266E+00
-5.962440E+00,7.51617E+00,8.14453E+00
-5.962320E+00,7.59430E+00,8.02734E+00
-5.962200E+00,7.55523E+00,8.14453E+00
-5.962080E+00,7.51617E+00,8.26172E+00
-5.961960E+00,7.55523E+00,8.26172E+00
-5.961840E+00,7.53570E+00,8.14453E+00
-5.961720E+00,7.51617E+00,8.26172E+00
-5.961600E+00,7.55523E+00,8.37891E+00
-5.961480E+00,7.51617E+00,8.37891E+00
-5.961360E+00,7.51617E+00,8.53516E+00
-5.961240E+00,7.57477E+00,8.41797E+00
-5.961120E+00,7.59430E+00,8.41797E+00
-5.961000E+00,7.59430E+00,8.45703E+00
-5.960880E+00,7.55523E+00,8.45703E+00
-5.960760E+00,7.53570E+00,8.49609E+00
-5.960640E+00,7.57477E+00,8.53516E+00
-5.960520E+00,7.57477E+00,8.45703E+00
-5.960400E+00,7.61383E+00,8.53516E+00
-5.960280E+00,7.55523E+00,8.61328E+00
-5.960160E+00,7.55523E+00,8.53516E+00
-5.960040E+00,7.51617E+00,8.65234E+00
-5.959920E+00,7.57477E+00,8.61328E+00
-5.959800E+00,7.53570E+00,8.57422E+00
-5.959680E+00,7.51617E+00,8.65234E+00
-5.959560E+00,7.51617E+00,8.57422E+00
-5.959440E+00,7.53570E+00,8.65234E+00
-5.959320E+00,7.61383E+00,8.57422E+00
-5.959200E+00,7.57477E+00,8.57422E+00
-5.959080E+00,7.61383E+00,8.65234E+00
-5.958960E+00,7.57477E+00,8.61328E+00
-5.958840E+00,7.55523E+00,8.53516E+00
-5.958720E+00,7.57477E+00,8.37891E+00
-5.958600E+00,7.49664E+00,8.45703E+00
-5.958480E+00,7.57477E+00,8.37891E+00
-5.958360E+00,7.51617E+00,8.41797E+00
-5.958240E+00,7.51617E+00,8.30078E+00
-5.958120E+00,7.55523E+00,8.41797E+00
-5.958000E+00,7.57477E+00,8.14453E+00
-5.957880E+00,7.49664E+00,7.94922E+00
-5.957760E+00,7.53570E+00,8.14453E+00
-5.957640E+00,7.51617E+00,8.10547E+00
-5.957520E+00,7.57477E+00,8.02734E+00
-5.957400E+00,7.57477E+00,8.02734E+00
-5.957280E+00,7.57477E+00,7.98828E+00
-5.957160E+00,7.49664E+00,7.98828E+00
-5.957040E+00,7.53570E+00,8.06641E+00
-5.956920E+00,7.49664E+00,7.98828E+00
-5.956800E+00,7.51617E+00,7.87109E+00
-5.956680E+00,7.55523E+00,7.83203E+00
-5.956560E+00,7.51617E+00,7.98828E+00
-5.956440E+00,7.51617E+00,8.06641E+00
-5.956320E+00,7.61383E+00,8.02734E+00
-5.956200E+00,7.49664E+00,7.91016E+00
-5.956080E+00,7.57477E+00,7.98828E+00
-5.955960E+00,7.57477E+00,7.87109E+00
-5.955840E+00,7.51617E+00,7.91016E+00
-5.955720E+00,7.53570E+00,7.94922E+00
-5.955600E+00,7.51617E+00,7.83203E+00
-5.955480E+00,7.51617E+00,7.87109E+00
-5.955360E+00,7.57477E+00,7.94922E+00
-5.955240E+00,7.59430E+00,7.91016E+00
-5.955120E+00,7.55523E+00,7.98828E+00
-5.955000E+00,7.57477E+00,8.10547E+00
-5.954880E+00,7.53570E+00,7.98828E+00
-5.954760E+00,7.57477E+00,8.10547E+00
-5.954640E+00,7.57477E+00,8.10547E+00
-5.954520E+00,7.57477E+00,8.06641E+00
-5.954400E+00,7.53570E+00,8.06641E+00
-5.954280E+00,7.57477E+00,8.14453E+00
-5.954160E+00,7.53570E+00,8.06641E+00
-5.954040E+00,7.51617E+00,8.10547E+00
-5.953920E+00,7.57477E+00,8.18359E+00
-5.953800E+00,7.59430E+00,8.22266E+00
-5.953680E+00,7.51617E+00,8.33984E+00
-5.953560E+00,7.55523E+00,8.26172E+00
-5.953440E+00,7.57477E+00,8.26172E+00
-5.953320E+00,7.51617E+00,8.30078E+00
-5.953200E+00,7.59430E+00,8.30078E+00
-5.953080E+00,7.63336E+00,8.33984E+00
-5.952960E+00,7.53570E+00,8.30078E+00
-5.952840E+00,7.59430E+00,8.37891E+00
-5.952720E+00,7.59430E+00,8.41797E+00
-5.952600E+00,7.49664E+00,8.33984E+00
-5.952480E+00,7.55523E+00,8.41797E+00
-5.952360E+00,7.51617E+00,8.45703E+00
-5.952240E+00,7.57477E+00,8.41797E+00
-5.952120E+00,7.53570E+00,8.53516E+00
-5.952000E+00,7.55523E+00,8.53516E+00
-5.951880E+00,7.55523E+00,8.65234E+00
-5.951760E+00,7.55523E+00,8.41797E+00
-5.951640E+00,7.55523E+00,8.53516E+00
-5.951520E+00,7.51617E+00,8.45703E+00
-5.951400E+00,7.57477E+00,8.53516E+00
-5.951280E+00,7.57477E+00,8.57422E+00
-5.951160E+00,7.61383E+00,8.53516E+00
-5.951040E+00,7.59430E+00,8.53516E+00
-5.950920E+00,7.53570E+00,8.49609E+00
-5.950800E+00,7.63336E+00,8.45703E+00
-5.950680E+00,7.59430E+00,8.53516E+00
-5.950560E+00,7.57477E+00,8.53516E+00
-5.950440E+00,7.55523E+00,8.61328E+00
-5.950320E+00,7.59430E+00,8.18359E+00
-5.950200E+00,7.57477E+00,8.41797E+00
-5.950080E+00,7.57477E+00,8.22266E+00
-5.949960E+00,7.57477E+00,8.14453E+00
-5.949840E+00,7.57477E+00,8.22266E+00
-5.949720E+00,7.55523E+00,8.10547E+00
-5.949600E+00,7.57477E+00,8.18359E+00
-5.949480E+00,7.53570E+00,8.10547E+00
-5.949360E+00,7.59430E+00,7.98828E+00
-5.949240E+00,7.63336E+00,8.26172E+00
-5.949120E+00,7.65289E+00,8.14453E+00
-5.949000E+00,7.63336E+00,8.02734E+00
-5.948880E+00,7.61383E+00,8.18359E+00
-5.948760E+00,7.57477E+00,8.06641E+00
-5.948640E+00,7.57477E+00,8.02734E+00
-5.948520E+00,7.63336E+00,7.83203E+00
-5.948400E+00,7.57477E+00,7.98828E+00
-5.948280E+00,7.55523E+00,8.02734E+00
-5.948160E+00,7.63336E+00,7.98828E+00
-5.948040E+00,7.63336E+00,8.02734E+00
-5.947920E+00,7.59430E+00,8.06641E+00
-5.947800E+00,7.59430E+00,8.06641E+00
-5.947680E+00,7.59430E+00,7.91016E+00
-5.947560E+00,7.57477E+00,7.98828E+00
-5.947440E+00,7.57477E+00,7.98828E+00
-5.947320E+00,7.57477E+00,7.94922E+00
-5.947200E+00,7.53570E+00,8.10547E+00
-5.947080E+00,7.59430E+00,8.10547E+00
-5.946960E+00,7.57477E+00,8.10547E+00
-5.946840E+00,7.57477E+00,8.10547E+00
-5.946720E+00,7.63336E+00,8.02734E+00
-5.946600E+00,7.61383E+00,8.02734E+00
-5.946480E+00,7.59430E+00,8.10547E+00
-5.946360E+00,7.53570E+00,8.10547E+00
-5.946240E+00,7.59430E+00,8.10547E+00
-5.946120E+00,7.59430E+00,8.14453E+00
-5.946000E+00,7.55523E+00,8.10547E+00
-5.945880E+00,7.57477E+00,8.10547E+00
-5.945760E+00,7.57477E+00,8.14453E+00
-5.945640E+00,7.63336E+00,8.26172E+00
-5.945520E+00,7.63336E+00,8.18359E+00
-5.945400E+00,7.65289E+00,8.41797E+00
-5.945280E+00,7.65289E+00,8.26172E+00
-5.945160E+00,7.61383E+00,8.30078E+00
-5.945040E+00,7.57477E+00,8.30078E+00
-5.944920E+00,7.57477E+00,8.37891E+00
-5.944800E+00,7.57477E+00,8.33984E+00
-5.944680E+00,7.59430E+00,8.41797E+00
-5.944560E+00,7.55523E+00,8.41797E+00
-5.944440E+00,7.57477E+00,8.49609E+00
-5.944320E+00,7.57477E+00,8.53516E+00
-5.944200E+00,7.63336E+00,8.41797E+00
-5.944080E+00,7.63336E+00,8.41797E+00
-5.943960E+00,7.57477E+00,8.53516E+00
-5.943840E+00,7.63336E+00,8.53516E+00
-5.943720E+00,7.61383E+00,8.57422E+00
-5.943600E+00,7.57477E+00,8.65234E+00
-5.943480E+00,7.57477E+00,8.45703E+00
-5.943360E+00,7.57477E+00,8.57422E+00
-5.943240E+00,7.57477E+00,8.45703E+00
-5.943120E+00,7.53570E+00,8.53516E+00
-5.943000E+00,7.53570E+00,8.53516E+00
-5.942880E+00,7.61383E+00,8.61328E+00
-5.942760E+00,7.55523E+00,8.65234E+00
-5.942640E+00,7.57477E+00,8.61328E+00
-5.942520E+00,7.63336E+00,8.61328E+00
-5.942400E+00,7.61383E+00,8.53516E+00
-5.942280E+00,7.65289E+00,8.41797E+00
-5.942160E+00,7.55523E+00,8.53516E+00
-5.942040E+00,7.57477E+00,8.49609E+00
-5.941920E+00,7.57477E+00,8.41797E+00
-5.941800E+00,7.57477E+00,8.49609E+00
-5.941680E+00,7.61383E+00,8.37891E+00
-5.941560E+00,7.53570E+00,7.98828E+00
-5.941440E+00,7.61383E+00,8.26172E+00
-5.941320E+00,7.57477E+00,8.41797E+00
-5.941200E+00,7.57477E+00,8.26172E+00
-5.941080E+00,7.67242E+00,8.18359E+00
-5.940960E+00,7.51617E+00,8.30078E+00
-5.940840E+00,7.57477E+00,8.18359E+00
-5.940720E+00,7.61383E+00,8.18359E+00
-5.940600E+00,7.63336E+00,8.14453E+00
-5.940480E+00,7.61383E+00,8.02734E+00
-5.940360E+00,7.57477E+00,8.14453E+00
-5.940240E+00,7.61383E+00,8.06641E+00
-5.940120E+00,7.63336E+00,8.06641E+00
-5.940000E+00,7.71148E+00,8.06641E+00
-5.939880E+00,7.59430E+00,8.06641E+00
-5.939760E+00,7.57477E+00,8.02734E+00
-5.939640E+00,7.65289E+00,8.06641E+00
-5.939520E+00,7.65289E+00,8.06641E+00
-5.939400E+00,7.57477E+00,7.98828E+00
-5.939280E+00,7.57477E+00,8.14453E+00
-5.939160E+00,7.53570E+00,7.98828E+00
-5.939040E+00,7.61383E+00,8.02734E+00
-5.938920E+00,7.59430E+00,8.02734E+00
-5.938800E+00,7.57477E+00,7.98828E+00
-5.938680E+00,7.57477E+00,8.14453E+00
-5.938560E+00,7.55523E+00,7.98828E+00
-5.938440E+00,7.59430E+00,8.06641E+00
-5.938320E+00,7.59430E+00,7.98828E+00
-5.938200E+00,7.59430E+00,8.02734E+00
-5.938080E+00,7.63336E+00,8.02734E+00
-5.937960E+00,7.57477E+00,8.10547E+00
-5.937840E+00,7.55523E+00,8.18359E+00
-5.937720E+00,7.61383E+00,8.06641E+00
-5.937600E+00,7.61383E+00,8.33984E+00
-5.937480E+00,7.57477E+00,8.18359E+00
-5.937360E+00,7.53570E+00,8.22266E+00
-5.937240E+00,7.55523E+00,8.26172E+00
-5.937120E+00,7.57477E+00,8.26172E+00
-5.937000E+00,7.53570E+00,8.26172E+00
-5.936880E+00,7.57477E+00,8.33984E+00
-5.936760E+00,7.51617E+00,8.33984E+00
-5.936640E+00,7.57477E+00,8.41797E+00
-5.936520E+00,7.57477E+00,8.45703E+00
-5.936400E+00,7.63336E+00,8.45703E+00
-5.936280E+00,7.55523E+00,8.41797E+00
-5.936160E+00,7.59430E+00,8.41797E+00
-5.936040E+00,7.63336E+00,8.53516E+00
-5.935920E+00,7.53570E+00,8.53516E+00
-5.935800E+00,7.55523E+00,8.41797E+00
-5.935680E+00,7.63336E+00,8.57422E+00
-5.935560E+00,7.53570E+00,8.57422E+00
-5.935440E+00,7.57477E+00,8.65234E+00
-5.935320E+00,7.59430E+00,8.49609E+00
-5.935200E+00,7.63336E+00,8.57422E+00
-5.935080E+00,7.61383E+00,8.61328E+00
-5.934960E+00,7.57477E+00,8.53516E+00
-5.934840E+00,7.57477E+00,8.49609E+00
-5.934720E+00,7.57477E+00,8.65234E+00
-5.934600E+00,7.55523E+00,8.57422E+00
-5.934480E+00,7.63336E+00,8.53516E+00
-5.934360E+00,7.61383E+00,8.53516E+00
-5.934240E+00,7.65289E+00,8.53516E+00
-5.934120E+00,7.63336E+00,8.53516E+00
-5.934000E+00,7.63336E+00,8.53516E+00
-5.933880E+00,7.63336E+00,8.57422E+00
-5.933760E+00,7.59430E+00,8.61328E+00
-5.933640E+00,7.61383E+00,8.61328E+00
-5.933520E+00,7.55523E+00,8.37891E+00
-5.933400E+00,7.61383E+00,8.41797E+00
-5.933280E+00,7.61383E+00,8.26172E+00
-5.933160E+00,7.57477E+00,8.33984E+00
