in s,C1 in V,C2 in V
-4.191264E+00,7.34039E+00,8.37891E+00
-4.191180E+00,7.32086E+00,8.49609E+00
-4.191096E+00,7.45758E+00,8.41797E+00
-4.191012E+00,7.34039E+00,8.33984E+00
-4.190928E+00,7.39898E+00,8.30078E+00
-4.190844E+00,7.49664E+00,8.41797E+00
-4.190760E+00,7.26227E+00,8.26172E+00
-4.190676E+00,7.20367E+00,8.41797E+00
-4.190592E+00,7.37945E+00,8.37891E+00
-4.190508E+00,7.35992E+00,8.41797E+00
-4.190424E+00,7.32086E+00,8.41797E+00
-4.190340E+00,7.34039E+00,8.41797E+00
-4.190256E+00,7.34039E+00,8.33984E+00
-4.190172E+00,7.37945E+00,8.41797E+00
-4.190088E+00,7.35992E+00,8.41797E+00
-4.190004E+00,7.32086E+00,8.53516E+00
-4.189920E+00,7.35992E+00,8.41797E+00
-4.189836E+00,7.24273E+00,8.53516E+00
-4.189752E+00,7.32086E+00,8.53516E+00
-4.189668E+00,7.37945E+00,8.57422E+00
-4.189584E+00,7.39898E+00,8.53516E+00
-4.189500E+00,7.32086E+00,8.49609E+00
-4.189416E+00,7.30133E+00,8.45703E+00
-4.189332E+00,7.34039E+00,8.57422E+00
-4.189248E+00,7.34039E+00,8.65234E+00
-4.189164E+00,7.32086E+00,8.65234E+00
-4.189080E+00,7.37945E+00,8.61328E+00
-4.188996E+00,7.30133E+00,8.57422E+00
-4.188912E+00,7.39898E+00,8.61328E+00
-4.188828E+00,7.37945E+00,8.69141E+00
-4.188744E+00,7.30133E+00,8.69141E+00
-4.188660E+00,7.34039E+00,8.80859E+00
-4.188576E+00,7.37945E+00,8.88672E+00
-4.188492E+00,7.39898E+00,8.69141E+00
-4.188408E+00,7.37945E+00,8.65234E+00
-4.188324E+00,7.37945E+00,8.69141E+00
-4.188240E+00,7.34039E+00,8.92578E+00
-4.188156E+00,7.30133E+00,8.73047E+00
-4.188072E+00,7.35992E+00,8.80859E+00
-4.187988E+00,7.32086E+00,8.96484E+00
-4.187904E+00,7.37945E+00,8.80859E+00
-4.187820E+00,7.32086E+00,9.00391E+00
-4.187736E+00,7.37945E+00,8.80859E+00
-4.187652E+00,7.37945E+00,8.88672E+00
-4.187568E+00,7.37945E+00,8.96484E+00
-4.187484E+00,7.32086E+00,8.92578E+00
-4.187400E+00,7.35992E+00,8.96484E+00
-4.187316E+00,7.32086E+00,8.88672E+00
-4.187232E+00,7.35992E+00,8.80859E+00
-4.187148E+00,7.28180E+00,8.92578E+00
-4.187064E+00,7.35992E+00,8.88672E+00
-4.186980E+00,7.35992E+00,8.84766E+00
-4.186896E+00,7.35992E+00,8.92578E+00
-4.186812E+00,7.35992E+00,8.80859E+00
-4.186728E+00,7.32086E+00,8.88672E+00
-4.186644E+00,7.32086E+00,8.96484E+00
-4.186560E+00,7.39898E+00,8.92578E+00
-4.186476E+00,7.34039E+00,9.00391E+00
-4.186392E+00,7.45758E+00,8.80859E+00
-4.186308E+00,7.35992E+00,8.84766E+00
-4.186224E+00,7.35992E+00,8.92578E+00
-4.186140E+00,7.35992E+00,8.88672E+00
-4.186056E+00,7.32086E+00,8.88672E+00
-4.185972E+00,7.28180E+00,8.80859E+00
-4.185888E+00,7.34039E+00,8.92578E+00
-4.185804E+00,7.34039E+00,8.80859E+00
-4.185720E+00,7.32086E+00,8.88672E+00
-4.185636E+00,7.34039E+00,8.80859E+00
-4.185552E+00,7.37945E+00,8.84766E+00
-4.185468E+00,7.34039E+00,8.69141E+00
-4.185384E+00,7.39898E+00,8.96484E+00
-4.185300E+00,7.39898E+00,8.49609E+00
-4.185216E+00,7.41852E+00,8.65234E+00
-4.185132E+00,7.32086E+00,8.30078E+00
-4.185048E+00,7.34039E+00,8.37891E+00
-4.184964E+00,7.34039E+00,8.53516E+00
-4.184880E+00,7.32086E+00,8.69141E+00
-4.184796E+00,7.32086E+00,8.45703E+00
-4.184712E+00,7.32086E+00,8.37891E+00
-4.184628E+00,7.34039E+00,8.37891E+00
-4.184544E+00,7.34039E+00,8.41797E+00
-4.184460E+00,7.32086E+00,8.30078E+00
-4.184376E+00,7.34039E+00,8.41797E+00
-4.184292E+00,7.41852E+00,8.30078E+00
-4.184208E+00,7.28180E+00,8.30078E+00
-4.184124E+00,7.30133E+00,8.26172E+00
-4.184040E+00,7.28180E+00,8.18359E+00
-4.183956E+00,7.37945E+00,8.30078E+00
-4.183872E+00,7.34039E+00,8.14453E+00
-4.183788E+00,7.34039E+00,8.26172E+00
-4.183704E+00,7.41852E+00,8.30078E+00
-4.183620E+00,7.32086E+00,8.26172E+00
-4.183536E+00,7.30133E+00,8.18359E+00
-4.183452E+00,7.34039E+00,8.30078E+00
-4.183368E+00,7.30133E+00,8.26172E+00
-4.183284E+00,7.37945E+00,8.18359E+00
-4.183200E+00,7.39898E+00,8.14453E+00
-4.183116E+00,7.37945E+00,8.18359E+00
-4.183032E+00,7.39898E+00,8.18359E+00
-4.182948E+00,7.32086E+00,8.22266E+00
-4.182864E+00,7.32086E+00,8.10547E+00
-4.182780E+00,7.43805E+00,8.26172E+00
-4.182696E+00,7.22320E+00,8.26172E+00
-4.182612E+00,7.37945E+00,8.22266E+00
-4.182528E+00,7.32086E+00,8.14453E+00
-4.182444E+00,7.28180E+00,8.45703E+00
-4.182360E+00,7.39898E+00,8.30078E+00
-4.182276E+00,7.30133E+00,8.30078E+00
-4.182192E+00,7.30133E+00,8.30078E+00
-4.182108E+00,7.32086E+00,8.26172E+00
-4.182024E+00,7.30133E+00,8.37891E+00
-4.181940E+00,7.30133E+00,8.26172E+00
-4.181856E+00,7.32086E+00,8.37891E+00
-4.181772E+00,7.35992E+00,8.45703E+00
-4.181688E+00,7.34039E+00,8.30078E+00
-4.181604E+00,7.35992E+00,8.26172E+00
-4.181520E+00,7.37945E+00,8.37891E+00
-4.181436E+00,7.35992E+00,8.37891E+00
-4.181352E+00,7.35992E+00,8.49609E+00
-4.181268E+00,7.32086E+00,8.49609E+00
-4.181184E+00,7.37945E+00,8.45703E+00
-4.181100E+00,7.39898E+00,8.49609E+00
-4.181016E+00,7.37945E+00,8.61328E+00
-4.180932E+00,7.35992E+00,8.57422E+00
-4.180848E+00,7.28180E+00,8.69141E+00
-4.180764E+00,7.35992E+00,8.41797E+00
-4.180680E+00,7.35992E+00,8.53516E+00
-4.180596E+00,7.39898E+00,8.65234E+00
-4.180512E+00,7.35992E+00,8.69141E+00
-4.180428E+00,7.35992E+00,8.65234E+00
-4.180344E+00,7.35992E+00,8.73047E+00
-4.180260E+00,7.34039E+00,8.69141E+00
-4.180176E+00,7.35992E+00,8.73047E+00
-4.180092E+00,7.41852E+00,8.73047E+00
-4.180008E+00,7.32086E+00,8.80859E+00
-4.179924E+00,7.32086E+00,8.76953E+00
-4.179840E+00,7.34039E+00,8.73047E+00
-4.179756E+00,7.32086E+00,8.69141E+00
-4.179672E+00,7.37945E+00,8.76953E+00
-4.179588E+00,7.35992E+00,8.80859E+00
-4.179504E+00,7.32086E+00,8.88672E+00
-4.179420E+00,7.35992E+00,8.80859E+00
-4.179336E+00,7.34039E+00,8.73047E+00
-4.179252E+00,7.39898E+00,8.84766E+00
-4.179168E+00,7.35992E+00,8.92578E+00
-4.179084E+00,7.39898E+00,8.73047E+00
-4.179000E+00,7.34039E+00,8.69141E+00
-4.178916E+00,7.35992E+00,8.69141E+00
-4.178832E+00,7.34039E+00,8.84766E+00
-4.178748E+00,7.37945E+00,8.80859E+00
-4.178664E+00,7.37945E+00,8.84766E+00
-4.178580E+00,7.35992E+00,8.69141E+00
-4.178496E+00,7.34039E+00,8.92578E+00
-4.178412E+00,7.32086E+00,8.88672E+00
-4.178328E+00,7.39898E+00,8.84766E+00
-4.178244E+00,7.34039E+00,8.80859E+00
-4.178160E+00,7.35992E+00,8.80859E+00
-4.178076E+00,7.28180E+00,8.76953E+00
-4.177992E+00,7.39898E+00,8.69141E+00
-4.177908E+00,7.35992E+00,8.80859E+00
-4.177824E+00,7.35992E+00,8.69141E+00
-4.177740E+00,7.32086E+00,8.69141E+00
-4.177656E+00,7.32086E+00,8.65234E+00
-4.177572E+00,7.34039E+00,8.73047E+00
-4.177488E+00,7.39898E+00,8.69141E+00
-4.177404E+00,7.35992E+00,8.37891E+00
-4.177320E+00,7.34039E+00,8.61328E+00
-4.177236E+00,7.34039E+00,8.45703E+00
-4.177152E+00,7.35992E+00,8.76953E+00
-4.177068E+00,7.30133E+00,8.61328E+00
-4.176984E+00,7.30133E+00,8.49609E+00
-4.176900E+00,7.34039E+00,8.30078E+00
-4.176816E+00,7.34039E+00,8.49609E+00
-4.176732E+00,7.32086E+00,8.41797E+00
-4.176648E+00,7.32086E+00,8.37891E+00
-4.176564E+00,7.28180E+00,8.41797E+00
-4.176480E+00,7.28180E+00,8.41797E+00
-4.176396E+00,7.35992E+00,8.30078E+00
-4.176312E+00,7.32086E+00,8.33984E+00
-4.176228E+00,7.24273E+00,8.37891E+00
-4.176144E+00,7.32086E+00,8.26172E+00
-4.176060E+00,7.30133E+00,8.26172E+00
-4.175976E+00,7.34039E+00,8.30078E+00
-4.175892E+00,7.32086E+00,8.14453E+00
-4.175808E+00,7.39898E+00,8.18359E+00
-4.175724E+00,7.32086E+00,8.26172E+00
-4.175640E+00,7.41852E+00,8.30078E+00
-4.175556E+00,7.32086E+00,8.33984E+00
-4.175472E+00,7.30133E+00,8.37891E+00
-4.175388E+00,7.26227E+00,8.41797E+00
-4.175304E+00,7.32086E+00,8.26172E+00
-4.175220E+00,7.39898E+00,8.14453E+00
-4.175136E+00,7.35992E+00,8.26172E+00
-4.175052E+00,7.37945E+00,8.26172E+00
-4.174968E+00,7.32086E+00,8.26172E+00
-4.174884E+00,7.24273E+00,8.26172E+00
-4.174800E+00,7.35992E+00,8.14453E+00
-4.174716E+00,7.30133E+00,8.30078E+00
-4.174632E+00,7.34039E+00,8.30078E+00
-4.174548E+00,7.28180E+00,8.30078E+00
-4.174464E+00,7.34039E+00,8.26172E+00
-4.174380E+00,7.39898E+00,8.30078E+00
-4.174296E+00,7.47711E+00,8.37891E+00
-4.174212E+00,7.26227E+00,8.33984E+00
-4.174128E+00,7.28180E+00,8.37891E+00
-4.174044E+00,7.34039E+00,8.41797E+00
-4.173960E+00,7.26227E+00,8.30078E+00
-4.173876E+00,7.39898E+00,8.41797E+00
-4.173792E+00,7.35992E+00,8.41797E+00
-4.173708E+00,7.34039E+00,8.37891E+00
-4.173624E+00,7.34039E+00,8.45703E+00
-4.173540E+00,7.28180E+00,8.53516E+00
-4.173456E+00,7.34039E+00,8.53516E+00
-4.173372E+00,7.35992E+00,8.49609E+00
-4.173288E+00,7.35992E+00,8.57422E+00
-4.173204E+00,7.35992E+00,8.57422E+00
-4.173120E+00,7.32086E+00,8.65234E+00
-4.173036E+00,7.32086E+00,8.53516E+00
-4.172952E+00,7.34039E+00,8.45703E+00
-4.172868E+00,7.35992E+00,8.65234E+00
-4.172784E+00,7.35992E+00,8.53516E+00
-4.172700E+00,7.34039E+00,8.65234E+00
-4.172616E+00,7.34039E+00,8.61328E+00
-4.172532E+00,7.43805E+00,8.65234E+00
-4.172448E+00,7.28180E+00,8.65234E+00
-4.172364E+00,7.28180E+00,8.65234E+00
-4.172280E+00,7.39898E+00,8.65234E+00
-4.172196E+00,7.30133E+00,8.69141E+00
-4.172112E+00,7.32086E+00,8.61328E+00
-4.172028E+00,7.28180E+00,8.80859E+00
-4.171944E+00,7.34039E+00,8.80859E+00
-4.171860E+00,7.30133E+00,8.80859E+00
-4.171776E+00,7.35992E+00,8.76953E+00
-4.171692E+00,7.32086E+00,8.80859E+00
-4.171608E+00,7.35992E+00,8.80859E+00
-4.171524E+00,7.34039E+00,8.76953E+00
-4.171440E+00,7.35992E+00,8.84766E+00
-4.171356E+00,7.34039E+00,8.84766E+00
-4.171272E+00,7.28180E+00,8.84766E+00
-4.171188E+00,7.37945E+00,8.84766E+00
-4.171104E+00,7.37945E+00,8.84766E+00
-4.171020E+00,7.32086E+00,8.84766E+00
-4.170936E+00,7.34039E+00,8.80859E+00
-4.170852E+00,7.37945E+00,8.84766E+00
-4.170768E+00,7.32086E+00,8.80859E+00
-4.170684E+00,7.30133E+00,8.69141E+00
-4.170600E+00,7.34039E+00,8.80859E+00
-4.170516E+00,7.34039E+00,8.76953E+00
-4.170432E+00,7.34039E+00,8.92578E+00
-4.170348E+00,7.35992E+00,8.69141E+00
-4.170264E+00,7.37945E+00,8.80859E+00
-4.170180E+00,7.32086E+00,8.76953E+00
-4.170096E+00,7.32086E+00,8.80859E+00
-4.170012E+00,7.30133E+00,8.69141E+00
-4.169928E+00,7.32086E+00,8.80859E+00
-4.169844E+00,7.32086E+00,8.76953E+00
-4.169760E+00,7.34039E+00,8.80859E+00
-4.169676E+00,7.35992E+00,8.80859E+00
-4.169592E+00,7.35992E+00,8.65234E+00
-4.169508E+00,7.32086E+00,8.80859E+00
-4.169424E+00,7.32086E+00,8.76953E+00
-4.169340E+00,7.34039E+00,8.53516E+00
-4.169256E+00,7.26227E+00,8.76953E+00
-4.169172E+00,7.30133E+00,8.41797E+00
-4.169088E+00,7.34039E+00,8.65234E+00
-4.169004E+00,7.34039E+00,8.37891E+00
-4.168920E+00,7.34039E+00,8.26172E+00
-4.168836E+00,7.32086E+00,8.18359E+00
-4.168752E+00,7.28180E+00,8.41797E+00
-4.168668E+00,7.32086E+00,8.37891E+00
-4.168584E+00,7.35992E+00,8.30078E+00
-4.168500E+00,7.28180E+00,8.53516E+00
-4.168416E+00,7.30133E+00,8.33984E+00
-4.168332E+00,7.37945E+00,8.30078E+00
-4.168248E+00,7.34039E+00,8.41797E+00
-4.168164E+00,7.28180E+00,8.30078E+00
-4.168080E+00,7.35992E+00,8.26172E+00
-4.167996E+00,7.35992E+00,8.30078E+00
-4.167912E+00,7.30133E+00,8.30078E+00
-4.167828E+00,7.30133E+00,8.37891E+00
-4.167744E+00,7.30133E+00,8.26172E+00
-4.167660E+00,7.34039E+00,8.14453E+00
-4.167576E+00,7.30133E+00,8.30078E+00
-4.167492E+00,7.28180E+00,8.37891E+00
-4.167408E+00,7.34039E+00,8.14453E+00
-4.167324E+00,7.35992E+00,8.26172E+00
-4.167240E+00,7.28180E+00,8.18359E+00
-4.167156E+00,7.30133E+00,8.26172E+00
-4.167072E+00,7.30133E+00,8.26172E+00
-4.166988E+00,7.32086E+00,8.14453E+00
-4.166904E+00,7.34039E+00,8.26172E+00
-4.166820E+00,7.30133E+00,8.26172E+00
-4.166736E+00,7.35992E+00,8.45703E+00
-4.166652E+00,7.41852E+00,8.14453E+00
-4.166568E+00,7.39898E+00,8.37891E+00
-4.166484E+00,7.37945E+00,8.33984E+00
-4.166400E+00,7.28180E+00,8.33984E+00
-4.166316E+00,7.37945E+00,8.45703E+00
-4.166232E+00,7.32086E+00,8.26172E+00
-4.166148E+00,7.35992E+00,8.37891E+00
-4.166064E+00,7.34039E+00,8.26172E+00
-4.165980E+00,7.37945E+00,8.37891E+00
-4.165896E+00,7.35992E+00,8.41797E+00
-4.165812E+00,7.43805E+00,8.45703E+00
-4.165728E+00,7.37945E+00,8.18359E+00
-4.165644E+00,7.34039E+00,8.49609E+00
-4.165560E+00,7.32086E+00,8.41797E+00
-4.165476E+00,7.30133E+00,8.41797E+00
-4.165392E+00,7.34039E+00,8.61328E+00
-4.165308E+00,7.32086E+00,8.49609E+00
-4.165224E+00,7.30133E+00,8.53516E+00
-4.165140E+00,7.30133E+00,8.49609E+00
-4.165056E+00,7.35992E+00,8.61328E+00
-4.164972E+00,7.32086E+00,8.65234E+00
-4.164888E+00,7.30133E+00,8.53516E+00
-4.164804E+00,7.32086E+00,8.61328E+00
-4.164720E+00,7.39898E+00,8.61328E+00
-4.164636E+00,7.35992E+00,8.69141E+00
-4.164552E+00,7.35992E+00,8.69141E+00
-4.164468E+00,7.37945E+00,8.69141E+00
-4.164384E+00,7.34039E+00,8.61328E+00
-4.164300E+00,7.32086E+00,8.65234E+00
-4.164216E+00,7.39898E+00,8.76953E+00
-4.164132E+00,7.32086E+00,8.80859E+00
-4.164048E+00,7.35992E+00,8.80859E+00
-4.163964E+00,7.39898E+00,8.76953E+00
-4.163880E+00,7.37945E+00,8.84766E+00
-4.163796E+00,7.30133E+00,8.76953E+00
-4.163712E+00,7.34039E+00,8.76953E+00
-4.163628E+00,7.32086E+00,8.84766E+00
-4.163544E+00,7.35992E+00,8.69141E+00
-4.163460E+00,7.34039E+00,8.96484E+00
-4.163376E+00,7.34039E+00,8.80859E+00
-4.163292E+00,7.30133E+00,8.76953E+00
-4.163208E+00,7.35992E+00,8.73047E+00
-4.163124E+00,7.34039E+00,8.76953E+00
-4.163040E+00,7.37945E+00,8.80859E+00
-4.162956E+00,7.28180E+00,8.80859E+00
-4.162872E+00,7.30133E+00,8.80859E+00
-4.162788E+00,7.37945E+00,8.76953E+00
-4.162704E+00,7.32086E+00,8.80859E+00
-4.162620E+00,7.32086E+00,8.76953E+00
-4.162536E+00,7.35992E+00,8.76953E+00
-4.162452E+00,7.35992E+00,8.73047E+00
-4.162368E+00,7.28180E+00,8.80859E+00
-4.162284E+00,7.35992E+00,8.69141E+00
-4.162200E+00,7.34039E+00,8.80859E+00
-4.162116E+00,7.34039E+00,8.80859E+00
-4.162032E+00,7.34039E+00,8.73047E+00
-4.161948E+00,7.34039E+00,8.76953E+00
-4.161864E+00,7.30133E+00,8.73047E+00
-4.161780E+00,7.34039E+00,8.80859E+00
-4.161696E+00,7.35992E+00,8.65234E+00
-4.161612E+00,7.28180E+00,8.18359E+00
-4.161528E+00,7.34039E+00,8.53516E+00
-4.161444E+00,7.34039E+00,8.33984E+00
-4.161360E+00,7.34039E+00,8.30078E+00
-4.161276E+00,7.37945E+00,8.30078E+00
-4.161192E+00,7.34039E+00,8.33984E+00
-4.161108E+00,7.32086E+00,8.30078E+00
-4.161024E+00,7.35992E+00,8.26172E+00
-4.160940E+00,7.32086E+00,8.30078E+00
-4.160856E+00,7.30133E+00,8.37891E+00
-4.160772E+00,7.34039E+00,8.30078E+00
-4.160688E+00,7.30133E+00,8.33984E+00
-4.160604E+00,7.34039E+00,8.26172E+00
-4.160520E+00,7.37945E+00,8.30078E+00
-4.160436E+00,7.32086E+00,8.18359E+00
-4.160352E+00,7.30133E+00,8.18359E+00
-4.160268E+00,7.30133E+00,8.14453E+00
-4.160184E+00,7.34039E+00,8.02734E+00
-4.160100E+00,7.34039E+00,8.18359E+00
-4.160016E+00,7.32086E+00,8.14453E+00
-4.159932E+00,7.28180E+00,8.18359E+00
-4.159848E+00,7.34039E+00,8.02734E+00
-4.159764E+00,7.34039E+00,8.06641E+00
-4.159680E+00,7.34039E+00,8.10547E+00
-4.159596E+00,7.34039E+00,8.18359E+00
-4.159512E+00,7.35992E+00,8.14453E+00
-4.159428E+00,7.35992E+00,8.02734E+00
-4.159344E+00,7.34039E+00,8.10547E+00
-4.159260E+00,7.37945E+00,8.10547E+00
-4.159176E+00,7.30133E+00,8.18359E+00
-4.159092E+00,7.35992E+00,8.06641E+00
-4.159008E+00,7.35992E+00,8.06641E+00
-4.158924E+00,7.32086E+00,8.18359E+00
-4.158840E+00,7.34039E+00,8.02734E+00
-4.158756E+00,7.32086E+00,8.02734E+00
-4.158672E+00,7.32086E+00,8.26172E+00
-4.158588E+00,7.32086E+00,8.26172E+00
-4.158504E+00,7.32086E+00,8.22266E+00
-4.158420E+00,7.32086E+00,8.14453E+00
-4.158336E+00,7.22320E+00,8.14453E+00
-4.158252E+00,7.26227E+00,8.06641E+00
-4.158168E+00,7.32086E+00,8.33984E+00
-4.158084E+00,7.35992E+00,8.33984E+00
-4.158000E+00,7.32086E+00,8.33984E+00
-4.157916E+00,7.39898E+00,8.22266E+00
-4.157832E+00,7.24273E+00,8.41797E+00
-4.157748E+00,7.24273E+00,8.26172E+00
-4.157664E+00,7.10602E+00,8.26172E+00
-4.157580E+00,7.28180E+00,8.45703E+00
-4.157496E+00,7.47711E+00,8.37891E+00
-4.157412E+00,7.28180E+00,8.53516E+00
-4.157328E+00,7.39898E+00,8.41797E+00
-4.157244E+00,7.43805E+00,8.37891E+00
-4.157160E+00,7.35992E+00,8.41797E+00
-4.157076E+00,7.35992E+00,8.41797E+00
-4.156992E+00,7.37945E+00,8.57422E+00
-4.156908E+00,7.35992E+00,8.49609E+00
-4.156824E+00,7.37945E+00,8.49609E+00
-4.156740E+00,7.32086E+00,8.41797E+00
-4.156656E+00,7.37945E+00,8.49609E+00
-4.156572E+00,7.30133E+00,8.65234E+00
-4.156488E+00,7.30133E+00,8.53516E+00
-4.156404E+00,7.35992E+00,8.65234E+00
-4.156320E+00,7.35992E+00,8.65234E+00
-4.156236E+00,7.32086E+00,8.69141E+00
-4.156152E+00,7.28180E+00,8.65234E+00
-4.156068E+00,7.28180E+00,8.65234E+00
-4.155984E+00,7.35992E+00,8.65234E+00
-4.155900E+00,7.28180E+00,8.69141E+00
-4.155816E+00,7.32086E+00,8.69141E+00
-4.155732E+00,7.37945E+00,8.73047E+00
-4.155648E+00,7.32086E+00,8.69141E+00
-4.155564E+00,7.22320E+00,8.80859E+00
-4.155480E+00,7.32086E+00,8.69141E+00
-4.155396E+00,7.30133E+00,8.73047E+00
-4.155312E+00,7.41852E+00,8.69141E+00
-4.155228E+00,7.28180E+00,8.88672E+00
-4.155144E+00,7.32086E+00,8.80859E+00
-4.155060E+00,7.32086E+00,8.76953E+00
-4.154976E+00,7.35992E+00,8.80859E+00
-4.154892E+00,7.34039E+00,8.80859E+00
-4.154808E+00,7.32086E+00,8.80859E+00
-4.154724E+00,7.28180E+00,8.88672E+00
-4.154640E+00,7.32086E+00,8.69141E+00
-4.154556E+00,7.34039E+00,8.69141E+00
-4.154472E+00,7.34039E+00,8.76953E+00
-4.154388E+00,7.28180E+00,8.69141E+00
-4.154304E+00,7.34039E+00,8.69141E+00
-4.154220E+00,7.37945E+00,8.53516E+00
-4.154136E+00,7.35992E+00,8.69141E+00
-4.154052E+00,7.32086E+00,8.69141E+00
-4.153968E+00,7.32086E+00,8.53516E+00
-4.153884E+00,7.30133E+00,8.53516E+00
-4.153800E+00,7.34039E+00,8.41797E+00
-4.153716E+00,7.32086E+00,8.30078E+00
-4.153632E+00,7.28180E+00,8.57422E+00
-4.153548E+00,7.32086E+00,8.41797E+00
-4.153464E+00,7.35992E+00,8.41797E+00
-4.153380E+00,7.32086E+00,8.26172E+00
-4.153296E+00,7.34039E+00,8.22266E+00
-4.153212E+00,7.34039E+00,8.33984E+00
